dataset,algorithm,n_clusters,run_id,inertia,metric,runtime,ari,purity,davies_bouldin,f_measure,kernel,param_m,param_alpha
pen-based,FCM_Suppressed_0.75,5,1,,euclidean,0.12240008299704641,0.3437970111497628,0.44668850072780203,1.3521836414286532,0.5275532865991479,,1.5,0.75
pen-based,FCM_Suppressed_0.75,5,2,,euclidean,0.09392291598487645,0.3696079692330562,0.48453420669577874,1.2799908820440056,0.5278464404896832,,1.5,0.75
pen-based,FCM_Suppressed_0.75,5,3,,euclidean,0.11481395899318159,0.369561140237039,0.48453420669577874,1.279976127286186,0.5278001365457603,,1.5,0.75
pen-based,FCM_Suppressed_0.75,5,4,,euclidean,0.0639351669815369,0.36945019698477616,0.48453420669577874,1.2802753699477238,0.5276947007385184,,1.5,0.75
pen-based,FCM_Suppressed_0.75,5,5,,euclidean,0.11283108298084699,0.3437970111497628,0.44668850072780203,1.352183641428653,0.5275532865991479,,1.5,0.75
pen-based,FCM_Suppressed_0.75,5,6,,euclidean,0.11351912497775629,0.369561140237039,0.48453420669577874,1.2799761272861858,0.5278001365457603,,1.5,0.75
pen-based,FCM_Suppressed_0.75,5,7,,euclidean,0.06569420799496584,0.369561140237039,0.48453420669577874,1.2799761272861858,0.5278001365457603,,1.5,0.75
pen-based,FCM_Suppressed_0.75,5,8,,euclidean,0.07543495899881236,0.369561140237039,0.48453420669577874,1.279976127286186,0.5278001365457603,,1.5,0.75
pen-based,FCM_Suppressed_0.75,5,9,,euclidean,0.08099004198447801,0.3696079692330562,0.48453420669577874,1.2799908820440056,0.5278464404896832,,1.5,0.75
pen-based,FCM_Suppressed_0.75,5,0,,euclidean,0.07173912500729784,0.350188392186616,0.4471433770014556,1.357192902200984,0.530247842471498,,2.0,0.75
pen-based,FCM_Suppressed_0.75,5,1,,euclidean,0.06784837500890717,0.3710132566537297,0.48526200873362446,1.2808246590687176,0.5288962496420835,,2.0,0.75
pen-based,FCM_Suppressed_0.75,5,2,,euclidean,0.08152424998115748,0.3710132566537297,0.48526200873362446,1.2808246590687176,0.5288962496420835,,2.0,0.75
pen-based,FCM_Suppressed_0.75,5,3,,euclidean,0.04414887499297038,0.37101886290520086,0.48526200873362446,1.2809145659681964,0.5288930080819052,,2.0,0.75
pen-based,FCM_Suppressed_0.75,5,4,,euclidean,0.07779750000918284,0.350371046804117,0.4471433770014556,1.3572258194964895,0.5303653614309026,,2.0,0.75
pen-based,FCM_Suppressed_0.75,5,5,,euclidean,0.06710158300120384,0.350188392186616,0.4471433770014556,1.357192902200984,0.530247842471498,,2.0,0.75
pen-based,FCM_Suppressed_0.75,5,6,,euclidean,0.08458649998647161,0.3710132566537297,0.48526200873362446,1.2808246590687176,0.5288962496420835,,2.0,0.75
pen-based,FCM_Suppressed_0.75,5,7,,euclidean,0.05159208399709314,0.3710132566537297,0.48526200873362446,1.2808246590687176,0.5288962496420835,,2.0,0.75
pen-based,FCM_Suppressed_0.75,5,8,,euclidean,0.052432833006605506,0.350188392186616,0.4471433770014556,1.357192902200984,0.530247842471498,,2.0,0.75
pen-based,FCM_Suppressed_0.75,5,9,,euclidean,0.043646167003316805,0.37101886290520086,0.48526200873362446,1.2809145659681964,0.5288930080819052,,2.0,0.75
pen-based,FCM_Suppressed_0.75,5,0,,euclidean,0.06964895900455303,0.37279883293375315,0.486353711790393,1.2763667236545124,0.5306827591993644,,2.5,0.75
pen-based,FCM_Suppressed_0.75,5,1,,euclidean,0.0798810419801157,0.3730033666234511,0.486353711790393,1.2764390267622894,0.5308680783523383,,2.5,0.75
pen-based,FCM_Suppressed_0.75,5,2,,euclidean,0.10286050001741387,0.35344707857192437,0.4470524017467249,1.357490360837699,0.5320581623152895,,2.5,0.75
pen-based,FCM_Suppressed_0.75,5,3,,euclidean,0.06322779098991305,0.37279883293375315,0.486353711790393,1.2763667236545124,0.5306827591993644,,2.5,0.75
pen-based,FCM_Suppressed_0.75,5,4,,euclidean,0.05686574999708682,0.3535084475373568,0.4470524017467249,1.3575526555642459,0.5320801272752125,,2.5,0.75
pen-based,FCM_Suppressed_0.75,5,5,,euclidean,0.11410945799434558,0.35344707857192437,0.4470524017467249,1.3574903608376991,0.5320581623152895,,2.5,0.75
pen-based,FCM_Suppressed_0.75,5,6,,euclidean,0.10587195798871107,0.3724715174360571,0.4862627365356623,1.276258246593739,0.5306263238571735,,2.5,0.75
pen-based,FCM_Suppressed_0.75,5,7,,euclidean,0.09532991598825902,0.35344707857192437,0.4470524017467249,1.357490360837699,0.5320581623152895,,2.5,0.75
pen-based,FCM_Suppressed_0.75,5,8,,euclidean,0.09461766699678265,0.35344707857192437,0.4470524017467249,1.357490360837699,0.5320581623152895,,2.5,0.75
pen-based,FCM_Suppressed_0.75,5,9,,euclidean,0.04685024998616427,0.3730033666234511,0.486353711790393,1.2764390267622894,0.5308680783523383,,2.5,0.75
pen-based,FCM_Suppressed_0.75,6,0,,euclidean,0.07526633300585672,0.41467131604825375,0.5417576419213974,1.2578627649827354,0.5891845110651718,,1.5,0.75
pen-based,FCM_Suppressed_0.75,6,1,,euclidean,0.08538524998584762,0.41782121589353793,0.5394832605531296,1.2582028335908013,0.5779564387855278,,1.5,0.75
pen-based,FCM_Suppressed_0.75,6,2,,euclidean,0.12187770899618044,0.41467131604825375,0.5417576419213974,1.2578627649827354,0.5891845110651718,,1.5,0.75
pen-based,FCM_Suppressed_0.75,6,3,,euclidean,0.08131283399416134,0.41467131604825375,0.5417576419213974,1.2578627649827354,0.5891845110651718,,1.5,0.75
pen-based,FCM_Suppressed_0.75,6,4,,euclidean,0.09857883301447146,0.41467131604825375,0.5417576419213974,1.2578627649827354,0.5891845110651718,,1.5,0.75
pen-based,FCM_Suppressed_0.75,6,5,,euclidean,0.07524666699464433,0.41467131604825375,0.5417576419213974,1.2578627649827354,0.5891845110651718,,1.5,0.75
pen-based,FCM_Suppressed_0.75,6,6,,euclidean,0.08335724999778904,0.4176909620206563,0.5393922852983989,1.2581526023279672,0.5778795078517933,,1.5,0.75
pen-based,FCM_Suppressed_0.75,6,7,,euclidean,0.07304620899958536,0.41467131604825375,0.5417576419213974,1.2578627649827354,0.5891845110651718,,1.5,0.75
pen-based,FCM_Suppressed_0.75,6,8,,euclidean,0.06163366700639017,0.4148086698835782,0.5418486171761281,1.257655747957011,0.5893155414777475,,1.5,0.75
pen-based,FCM_Suppressed_0.75,6,9,,euclidean,0.08102654200047255,0.4176909620206563,0.5393922852983989,1.2581526023279672,0.5778795078517933,,1.5,0.75
pen-based,FCM_Suppressed_0.75,6,0,,euclidean,0.04141833298490383,0.41413572350565103,0.5422125181950509,1.2622550946167856,0.5880379558538641,,2.0,0.75
pen-based,FCM_Suppressed_0.75,6,1,,euclidean,0.08604054199531674,0.4141831991177192,0.5422125181950509,1.2622495299131158,0.5881153903597017,,2.0,0.75
pen-based,FCM_Suppressed_0.75,6,2,,euclidean,0.11170041598961689,0.4141831991177192,0.5422125181950509,1.2622495299131158,0.5881153903597017,,2.0,0.75
pen-based,FCM_Suppressed_0.75,6,3,,euclidean,0.04778358299518004,0.41413572350565103,0.5422125181950509,1.2622550946167856,0.5880379558538641,,2.0,0.75
pen-based,FCM_Suppressed_0.75,6,4,,euclidean,0.06436162500176579,0.41413572350565103,0.5422125181950509,1.2622550946167859,0.5880379558538641,,2.0,0.75
pen-based,FCM_Suppressed_0.75,6,5,,euclidean,0.0497262499993667,0.4141831991177192,0.5422125181950509,1.2622495299131156,0.5881153903597017,,2.0,0.75
pen-based,FCM_Suppressed_0.75,6,6,,euclidean,0.06673604101524688,0.41431867041259784,0.5423034934497817,1.2622131199680606,0.5881622976511095,,2.0,0.75
pen-based,FCM_Suppressed_0.75,6,7,,euclidean,0.03782862500520423,0.4141831991177192,0.5422125181950509,1.2622495299131158,0.5881153903597017,,2.0,0.75
pen-based,FCM_Suppressed_0.75,6,8,,euclidean,0.057351166993612424,0.41431867041259784,0.5423034934497817,1.2622131199680606,0.5881622976511095,,2.0,0.75
pen-based,FCM_Suppressed_0.75,6,9,,euclidean,0.1081682920048479,0.4141831991177192,0.5422125181950509,1.2622495299131158,0.5881153903597017,,2.0,0.75
pen-based,FCM_Suppressed_0.75,6,0,,euclidean,0.06281387500348501,0.419934186529899,0.540302037845706,1.2604637059304429,0.5794639139553994,,2.5,0.75
pen-based,FCM_Suppressed_0.75,6,1,,euclidean,0.14199324999935925,0.4148091507554251,0.5424854439592431,1.2543375810868898,0.5904982737306204,,2.5,0.75
pen-based,FCM_Suppressed_0.75,6,2,,euclidean,0.11555891699390486,0.4148091507554251,0.5424854439592431,1.2543375810868898,0.5904982737306204,,2.5,0.75
pen-based,FCM_Suppressed_0.75,6,3,,euclidean,0.1622129580064211,0.4148091507554251,0.5424854439592431,1.2543375810868898,0.5904982737306204,,2.5,0.75
pen-based,FCM_Suppressed_0.75,6,4,,euclidean,0.09439366598962806,0.4148091507554251,0.5424854439592431,1.2543375810868898,0.5904982737306204,,2.5,0.75
pen-based,FCM_Suppressed_0.75,6,5,,euclidean,0.13108845899114385,0.4148091507554251,0.5424854439592431,1.25433758108689,0.5904982737306204,,2.5,0.75
pen-based,FCM_Suppressed_0.75,6,6,,euclidean,0.11776987501070835,0.4148091507554251,0.5424854439592431,1.2543375810868898,0.5904982737306204,,2.5,0.75
pen-based,FCM_Suppressed_0.75,6,7,,euclidean,0.059892167017096654,0.4149297317226411,0.5425764192139738,1.2538520189575346,0.5906864327968268,,2.5,0.75
pen-based,FCM_Suppressed_0.75,6,8,,euclidean,0.04826379200676456,0.41514860726391745,0.5425764192139738,1.2537058807282826,0.5909327053936189,,2.5,0.75
pen-based,FCM_Suppressed_0.75,6,9,,euclidean,0.07533458402031101,0.42005159099724687,0.5404839883551674,1.2594442615911607,0.5793548574657339,,2.5,0.75
pen-based,FCM_Suppressed_0.75,7,0,,euclidean,0.13413220798247494,0.4584335590189029,0.6158114992721979,1.4290912810914576,0.6368795803391144,,1.5,0.75
pen-based,FCM_Suppressed_0.75,7,1,,euclidean,0.05994983299751766,0.4703991936835245,0.5968886462882096,1.2342181777915273,0.6400200906536228,,1.5,0.75
pen-based,FCM_Suppressed_0.75,7,2,,euclidean,0.06766187498578802,0.47046763305735395,0.5968886462882096,1.2338405873512894,0.6400829278595821,,1.5,0.75
pen-based,FCM_Suppressed_0.75,7,3,,euclidean,0.05789079100941308,0.47046763305735395,0.5968886462882096,1.233840587351289,0.6400829278595821,,1.5,0.75
pen-based,FCM_Suppressed_0.75,7,4,,euclidean,0.06655675001093186,0.4704237296887538,0.5968886462882096,1.2340602735855988,0.6400286046637336,,1.5,0.75
