dataset,algorithm,n_clusters,metric,run_id,inertia,runtime,ari,purity,davies_bouldin,f_measure
adult,KMeans_Standard,2,euclidean,0,2142053.0870206454,0.06606762483716011,-0.01624027140204961,0.9368371483559231,0.722789841213954,0.7281896528355181
adult,KMeans_Standard,2,euclidean,1,2979137.963090499,0.03382262494415045,0.000596593568620785,0.5201875435076369,1.6976710314924182,0.5517224072555847
adult,KMeans_Standard,2,euclidean,2,2142053.0870206454,0.06506337504833937,-0.01624027140204961,0.9368371483559231,0.722789841213954,0.7281896528355181
adult,KMeans_Standard,2,euclidean,3,2142053.0870206454,0.05303095793351531,-0.01624027140204961,0.9368371483559231,0.722789841213954,0.7281896528355181
adult,KMeans_Standard,2,euclidean,4,2994683.217682168,0.04519425006583333,-0.00013262252121253135,0.5290938127021826,1.6658311413388498,0.5533428406375063
adult,KMeans_Standard,2,euclidean,5,2142053.0870206454,0.06036037509329617,-0.01624027140204961,0.9368371483559231,0.722789841213954,0.7281896528355181
adult,KMeans_Standard,2,euclidean,6,2167024.539991314,0.02762991702184081,0.0014688382876018465,0.9574341755046886,0.5535188229613772,0.7367078739399374
adult,KMeans_Standard,2,euclidean,7,2994683.253099632,0.04291095910593867,-0.00013262252121253135,0.5290938127021826,1.6658311413388498,0.5533428406375063
adult,KMeans_Standard,2,euclidean,8,2142053.0870206454,0.060628874925896525,-0.01624027140204961,0.9368371483559231,0.722789841213954,0.7281896528355181
adult,KMeans_Standard,2,euclidean,9,2994683.253099632,0.0354807919356972,-0.00013262252121253135,0.5290938127021826,1.6658311413388498,0.5533428406375063
adult,KMeans_Standard,2,manhattan,0,632754.0031181233,0.0621289168484509,-0.0702126929914378,0.8909749805495271,1.4688132268199978,0.7047013699111113
adult,KMeans_Standard,2,manhattan,1,588601.8703905726,0.05918712494894862,-3.9677273175117374e-05,0.5056918226116867,1.7137123974602178,0.5395102282274952
adult,KMeans_Standard,2,manhattan,2,632757.7177564665,0.0763427501078695,-0.07024234599243216,0.8909135580033578,1.4689695495106851,0.70467268961466
adult,KMeans_Standard,2,manhattan,3,588588.0689299593,0.05195937515236437,-3.964948993966976e-05,0.5057327709757995,1.713701094560398,0.539540208136943
adult,KMeans_Standard,2,manhattan,4,588615.1644980148,0.04609329183585942,-3.970399864446449e-05,0.5055894517014046,1.713746605467001,0.539435270822103
adult,KMeans_Standard,2,manhattan,5,588602.8587557562,0.04953145910985768,-3.920795572185225e-05,0.5055485033372916,1.7139999904399288,0.539416729872069
adult,KMeans_Standard,2,manhattan,6,593054.3571950848,0.0306297498755157,0.001566360450885222,0.9575160722329144,0.5526415078865584,0.7367433766390676
adult,KMeans_Standard,2,manhattan,7,588602.8587557562,0.04726187512278557,-3.920795572185225e-05,0.5055485033372916,1.7139999904399288,0.539416729872069
adult,KMeans_Standard,2,manhattan,8,580912.3468328682,0.060604791855439544,-0.015793431168133688,0.9373694770893902,0.7196380113109312,0.7284154340017742
adult,KMeans_Standard,2,manhattan,9,591394.7430217983,0.034095457987859845,0.008419101981349103,0.5540927889930797,1.75622484340251,0.5860420359377756
adult,KMeans_Standard,3,euclidean,0,1569024.7440069914,0.056547417072579265,-0.004525785140839257,0.49860775562016296,1.0909093065587914,0.5386311467555598
adult,KMeans_Standard,3,euclidean,1,1569024.9362448547,0.05730054201558232,-0.004525785140839257,0.49860775562016296,1.0909093065587951,0.5386311467555598
adult,KMeans_Standard,3,euclidean,2,1568913.7048184732,0.0582545418292284,-0.003203656141724297,0.5238114737316244,1.0843428706342841,0.5527582139853319
adult,KMeans_Standard,3,euclidean,3,1569024.8060981506,0.051012208918109536,-0.004525785140839257,0.49860775562016296,1.0909093065587914,0.5386311467555598
adult,KMeans_Standard,3,euclidean,4,1568919.5565756015,0.07688383292406797,-0.0036401652935017237,0.505896564432251,1.0896334716079543,0.5451542379233761
adult,KMeans_Standard,3,euclidean,5,1568919.5565756015,0.08550908300094306,-0.0036401652935017237,0.505896564432251,1.0896334716079543,0.5451542379233761
adult,KMeans_Standard,3,euclidean,6,1595296.0706842083,0.05170520790852606,0.0013061089583278568,0.49316162319315343,1.098784686233036,0.5373097071586718
adult,KMeans_Standard,3,euclidean,7,1568919.5565756015,0.047458333196118474,-0.0036401652935017237,0.505896564432251,1.0896334716079543,0.5451542379233761
adult,KMeans_Standard,3,euclidean,8,1568911.324426396,0.053537166910246015,-0.0032369940706671184,0.5207403464231604,1.0852452947333875,0.5515772926956388
adult,KMeans_Standard,3,euclidean,9,1568913.7048184732,0.06274070800282061,-0.003203656141724297,0.5238114737316244,1.0843428706342841,0.5527582139853319
adult,KMeans_Standard,3,manhattan,0,542701.1581299204,0.08510924992151558,-0.022500183571277435,0.4485688546742558,1.380704828634487,0.49939665440895437
adult,KMeans_Standard,3,manhattan,1,493431.2984776667,0.1269257499370724,-0.0034817002950576076,0.48869825150485235,1.0933896225851976,0.5313704236933328
adult,KMeans_Standard,3,manhattan,2,542706.6901408206,0.10010512499138713,-0.02249835883315863,0.4485893288563122,1.380699334503574,0.4994154504683005
adult,KMeans_Standard,3,manhattan,3,493431.29847766657,0.13090337486937642,-0.0034817002950576076,0.48869825150485235,1.0933896225851976,0.5313704236933328
adult,KMeans_Standard,3,manhattan,4,493431.2984776667,0.15247437497600913,-0.0034817002950576076,0.48869825150485235,1.0933896225851976,0.5313704236933328
adult,KMeans_Standard,3,manhattan,5,493431.2984776667,0.10519133298657835,-0.0034817002950576076,0.48869825150485235,1.0933896225851976,0.5313704236933328
