dataset,algorithm,n_clusters,metric,linkage,runtime_sec,runtime,ari,purity,davies_bouldin,f_measure
adult,Agglomerative,8,manhattan,complete,197.60192675003782,197.6019460419193,-0.028859827024938778,0.7607182343065395,4.24795160129575,0.42891067853719234
adult,Agglomerative,8,euclidean,average,202.83430354087614,202.83447716594674,-0.001254697396982279,0.7607182343065395,2.219380216116793,0.7486539293034865
adult,Agglomerative,8,manhattan,average,205.29895979189314,205.2992363749072,-0.013843433506130605,0.7607182343065395,2.3442566756242176,0.7434781247578603
adult,Agglomerative,8,euclidean,single,71.52696758299135,71.52697033295408,-0.000196399953029106,0.7607182343065395,0.6990613190851063,0.7496784298551756
adult,Agglomerative,8,manhattan,single,65.43692612508312,65.43692833394744,-0.000196399953029106,0.7607182343065395,0.6915994762005079,0.7496784298551756
adult,Agglomerative,9,euclidean,complete,182.10597037500702,182.10600504186004,-0.016963080102246945,0.7607182343065395,3.3192468532783614,0.37886961027070964
adult,Agglomerative,9,manhattan,complete,182.189311375143,182.18950399989262,-0.029842152105346038,0.7607182343065395,3.942437689235033,0.42891067853719234
adult,Agglomerative,9,euclidean,average,194.69287316617556,194.69327920908108,-0.0016874730553718684,0.7607182343065395,2.250178221178268,0.7484683115704673
adult,Agglomerative,9,manhattan,average,195.7583007919602,195.75846537505277,-0.01444240480686157,0.7607182343065395,2.46266355039223,0.7431955817117589
adult,Agglomerative,9,euclidean,single,71.33943783398718,71.33944054204039,-0.00022444352227864208,0.7607182343065395,0.7033393247268126,0.7496699070230238
adult,Agglomerative,9,manhattan,single,65.45080583309755,65.4508229168132,-0.00010720268365744848,0.7607387084885959,0.6939954867907551,0.7496796930115606
adult,Agglomerative,10,euclidean,complete,188.77768287505023,188.7780982090626,-0.02389415864077695,0.7607182343065395,3.745980615752161,0.37886961027070964
adult,Agglomerative,10,manhattan,complete,209.1104149168823,209.11074070911855,-0.04093377320116194,0.7607182343065395,4.0828526420007965,0.42891067853719234
adult,Agglomerative,10,euclidean,average,225.02745895809494,225.02763670892455,-0.0018044965748765832,0.7607182343065395,2.2822896457948985,0.7483278663621109
adult,Agglomerative,10,manhattan,average,212.9754752088338,212.97563758282922,-0.014442488458608571,0.7607182343065395,2.3530720111418293,0.7431955817117589
adult,Agglomerative,10,euclidean,single,71.38707729196176,71.38707979093306,-0.0002524837008949425,0.7607182343065395,0.6980266335667931,0.7496613840075844
adult,Agglomerative,10,manhattan,single,65.54863633285277,65.54863874986768,-1.8009191050161954e-05,0.7607591826706523,0.6985874508402887,0.7496809561348743
