dataset,algorithm,n_components,init_params,runtime_sec,bic,avg_log_likelihood,run_id,runtime,ari,purity,davies_bouldin,f_measure
mushroom,GaussianMixture,4,random_from_data,0.27059154165908694,-569904.9978610566,49.09953518356249,2,0.2706854999996722,0.18224875696639517,0.5204332840965041,1.9345246489536976,0.5064278227597032
mushroom,GaussianMixture,4,random_from_data,0.26614341605454683,-569904.9978610566,49.09953518356249,3,0.26623341627418995,0.18224875696639517,0.5204332840965041,1.9345246489536976,0.5064278227597032
mushroom,GaussianMixture,4,random_from_data,0.2694298750720918,-569904.9978610566,49.09953518356249,4,0.2695151250809431,0.18224875696639517,0.5204332840965041,1.9345246489536976,0.5064278227597032
mushroom,GaussianMixture,4,random_from_data,0.269721417222172,-569904.9978610566,49.09953518356249,5,0.26981587521731853,0.18224875696639517,0.5204332840965041,1.9345246489536976,0.5064278227597032
mushroom,GaussianMixture,4,random_from_data,0.2664062501862645,-569904.9978610566,49.09953518356249,6,0.2665015417151153,0.18224875696639517,0.5204332840965041,1.9345246489536976,0.5064278227597032
mushroom,GaussianMixture,4,random_from_data,0.2678405409678817,-569904.9978610566,49.09953518356249,7,0.26795312482863665,0.18224875696639517,0.5204332840965041,1.9345246489536976,0.5064278227597032
mushroom,GaussianMixture,4,random_from_data,0.2674342920072377,-569904.9978610566,49.09953518356249,8,0.2676370828412473,0.18224875696639517,0.5204332840965041,1.9345246489536976,0.5064278227597032
mushroom,GaussianMixture,4,random_from_data,0.26002233289182186,-569904.9978610566,49.09953518356249,9,0.26011362485587597,0.18224875696639517,0.5204332840965041,1.9345246489536976,0.5064278227597032
mushroom,GaussianMixture,5,kmeans,0.20491412514820695,-556794.3686632672,51.798801794656654,0,0.20508799981325865,0.23176427808926478,0.551944854751354,1.8768998299936535,0.5284100256965346
mushroom,GaussianMixture,5,kmeans,0.20937637519091368,-556794.3686632672,51.798801794656654,1,0.20979487523436546,0.23176427808926478,0.551944854751354,1.8768998299936535,0.5284100256965346
mushroom,GaussianMixture,5,kmeans,0.20351854199543595,-556794.3686632672,51.798801794656654,2,0.20407995861023664,0.23176427808926478,0.551944854751354,1.8768998299936535,0.5284100256965346
mushroom,GaussianMixture,5,kmeans,0.2031535841524601,-556794.3686632672,51.798801794656654,3,0.20364758325740695,0.23176427808926478,0.551944854751354,1.8768998299936535,0.5284100256965346
mushroom,GaussianMixture,5,kmeans,0.2139586666598916,-556794.3686632672,51.798801794656654,4,0.21445799991488457,0.23176427808926478,0.551944854751354,1.8768998299936535,0.5284100256965346
mushroom,GaussianMixture,5,kmeans,0.2008508751168847,-556794.3686632672,51.798801794656654,5,0.20135537488386035,0.23176427808926478,0.551944854751354,1.8768998299936535,0.5284100256965346
mushroom,GaussianMixture,5,kmeans,0.1983335423283279,-556794.3686632672,51.798801794656654,6,0.1984221669845283,0.23176427808926478,0.551944854751354,1.8768998299936535,0.5284100256965346
mushroom,GaussianMixture,5,kmeans,0.21054124971851707,-556794.3686632672,51.798801794656654,7,0.21114537492394447,0.23176427808926478,0.551944854751354,1.8768998299936535,0.5284100256965346
mushroom,GaussianMixture,5,kmeans,0.2038277080282569,-556794.3686632672,51.798801794656654,8,0.2040468342602253,0.23176427808926478,0.551944854751354,1.8768998299936535,0.5284100256965346
mushroom,GaussianMixture,5,kmeans,0.2054306250065565,-556794.3686632672,51.798801794656654,9,0.2055204170756042,0.23176427808926478,0.551944854751354,1.8768998299936535,0.5284100256965346
mushroom,GaussianMixture,5,random,0.5129578746855259,-524947.690692117,49.838764991902444,0,0.513089292217046,0.19505398077106673,0.5051698670605613,2.599086302841933,0.5157202489218751
mushroom,GaussianMixture,5,random,0.5222656670957804,-524947.690692117,49.838764991902444,1,0.5223280829377472,0.19505398077106673,0.5051698670605613,2.599086302841933,0.5157202489218751
mushroom,GaussianMixture,5,random,0.5212700827978551,-524947.690692117,49.838764991902444,2,0.5213790000416338,0.19505398077106673,0.5051698670605613,2.599086302841933,0.5157202489218751
mushroom,GaussianMixture,5,random,0.5145736671984196,-524947.690692117,49.838764991902444,3,0.5146750421263278,0.19505398077106673,0.5051698670605613,2.599086302841933,0.5157202489218751
mushroom,GaussianMixture,5,random,0.5175767503678799,-524947.690692117,49.838764991902444,4,0.5177103751339018,0.19505398077106673,0.5051698670605613,2.599086302841933,0.5157202489218751
mushroom,GaussianMixture,5,random,0.525151832960546,-524947.690692117,49.838764991902444,5,0.5252459580078721,0.19505398077106673,0.5051698670605613,2.599086302841933,0.5157202489218751
mushroom,GaussianMixture,5,random,0.5189029998145998,-524947.690692117,49.838764991902444,6,0.5190291670151055,0.19505398077106673,0.5051698670605613,2.599086302841933,0.5157202489218751
mushroom,GaussianMixture,5,random,0.5221402090974152,-524947.690692117,49.838764991902444,7,0.5222041658125818,0.19505398077106673,0.5051698670605613,2.599086302841933,0.5157202489218751
mushroom,GaussianMixture,5,random,0.5174370422028005,-524947.690692117,49.838764991902444,8,0.5175473326817155,0.19505398077106673,0.5051698670605613,2.599086302841933,0.5157202489218751
mushroom,GaussianMixture,5,random,0.5166295827366412,-524947.690692117,49.838764991902444,9,0.5167040843516588,0.19505398077106673,0.5051698670605613,2.599086302841933,0.5157202489218751
mushroom,GaussianMixture,5,k-means++,0.3402221668511629,-555372.9797230936,51.71132093915606,0,0.3403055411763489,0.2189774617711832,0.5396356474643033,1.8795675430541707,0.499679604171881
mushroom,GaussianMixture,5,k-means++,0.3486970001831651,-555372.9797230936,51.71132093915606,1,0.348769917152822,0.2189774617711832,0.5396356474643033,1.8795675430541707,0.499679604171881
mushroom,GaussianMixture,5,k-means++,0.34463595785200596,-555372.9797230936,51.71132093915606,2,0.34470062516629696,0.2189774617711832,0.5396356474643033,1.8795675430541707,0.499679604171881
mushroom,GaussianMixture,5,k-means++,0.34257945884019136,-555372.9797230936,51.71132093915606,3,0.34265854116529226,0.2189774617711832,0.5396356474643033,1.8795675430541707,0.499679604171881
mushroom,GaussianMixture,5,k-means++,0.34146604081615806,-555372.9797230936,51.71132093915606,4,0.34161258302628994,0.2189774617711832,0.5396356474643033,1.8795675430541707,0.499679604171881
mushroom,GaussianMixture,5,k-means++,0.3343118750490248,-555372.9797230936,51.71132093915606,5,0.3345079589635134,0.2189774617711832,0.5396356474643033,1.8795675430541707,0.499679604171881
mushroom,GaussianMixture,5,k-means++,0.33533470798283815,-555372.9797230936,51.71132093915606,6,0.3354375408962369,0.2189774617711832,0.5396356474643033,1.8795675430541707,0.499679604171881
mushroom,GaussianMixture,5,k-means++,0.33945554168894887,-555372.9797230936,51.71132093915606,7,0.339519124943763,0.2189774617711832,0.5396356474643033,1.8795675430541707,0.499679604171881
mushroom,GaussianMixture,5,k-means++,0.3378706253133714,-555372.9797230936,51.71132093915606,8,0.33793166698887944,0.2189774617711832,0.5396356474643033,1.8795675430541707,0.499679604171881
mushroom,GaussianMixture,5,k-means++,0.33449070807546377,-555372.9797230936,51.71132093915606,9,0.33455224987119436,0.2189774617711832,0.5396356474643033,1.8795675430541707,0.499679604171881
