dataset,algorithm,n_clusters,metric,run_id,inertia,runtime,ari,purity,davies_bouldin,f_measure
mushroom,KMeans_FEKM,2,euclidean,0,71904.50782823094,1.5297725421842188,0.0833097337412137,0.38749384539635645,2.0021070417937126,0.4322054456422087
mushroom,KMeans_FEKM,2,manhattan,0,143863.08354587806,1.615896083181724,0.08645163828276882,0.38749384539635645,2.0094698237035766,0.4343790378220486
mushroom,KMeans_FEKM,3,euclidean,0,68774.82252559924,1.7406635000370443,0.1213593478018395,0.4263909404234367,2.2643826407917698,0.4447936980622571
mushroom,KMeans_FEKM,3,manhattan,0,124737.45326462228,1.6155029579531401,0.09472816409480771,0.38749384539635645,1.6314813192149058,0.42350228896492653
mushroom,KMeans_FEKM,4,euclidean,0,58373.611401931405,1.5891503330785781,0.13876115005897988,0.4219596258000985,1.970559626732911,0.44833072946868835
mushroom,KMeans_FEKM,4,manhattan,0,111818.69863509582,1.6808986661490053,0.1504173321184068,0.5071393402264894,1.8095306515796292,0.48929017550380677
mushroom,KMeans_FEKM,5,euclidean,0,56133.53890424099,1.6086498338263482,0.16658049121048082,0.44091580502215655,1.8424086293169573,0.455289068681498
mushroom,KMeans_FEKM,5,manhattan,0,106569.44749889954,1.6254857908934355,0.2135099003533177,0.5320039389463319,1.828634191136444,0.5283638147991762
mushroom,KMeans_FEKM,6,euclidean,0,59186.88358318971,1.7110996250994503,0.1870523858165474,0.5534219596258001,1.9027675415527725,0.5132415909807275
mushroom,KMeans_FEKM,6,manhattan,0,100622.86160878309,1.7893839171156287,0.18726353847856278,0.51698670605613,1.8062243406169844,0.48451851410223423
mushroom,KMeans_FEKM,7,euclidean,0,60085.011085423976,1.6972906670998782,0.15062273468088916,0.5420974889217134,1.6065574055039888,0.49049065519387874
mushroom,KMeans_FEKM,7,manhattan,0,99403.91845296689,1.7460723749827594,0.18726920453806067,0.5199409158050221,1.711791039814306,0.483269992017292
mushroom,KMeans_FEKM,8,euclidean,0,48595.49358520268,1.796555583132431,0.21426144940269215,0.5504677498769079,1.6701927920007993,0.5093198758116918
mushroom,KMeans_FEKM,8,manhattan,0,92660.18615257734,1.8220174999441952,0.20335676165976566,0.5445593303791236,1.6170948560319296,0.5053611860671351
mushroom,KMeans_FEKM,9,euclidean,0,47744.17634847422,1.7010341249406338,0.21096807486938304,0.5657311669128509,1.616710816347121,0.5155116760946543
mushroom,KMeans_FEKM,9,manhattan,0,89964.66239457233,1.8775404579937458,0.20646255002079536,0.5637616937469226,1.5860978922782363,0.5126483280831474
mushroom,KMeans_FEKM,10,euclidean,0,44927.9358431017,1.8442417089827359,0.2197575979936028,0.5657311669128509,1.5027141560780628,0.5221875174295482
mushroom,KMeans_FEKM,10,manhattan,0,81825.45297297297,1.7896269999910146,0.293793979376214,0.6070901033973413,1.46219343849421,0.567430440080823
