dataset,algorithm,n_components,init_params,runtime_sec,bic,avg_log_likelihood,run_id,runtime,ari,purity,davies_bouldin,f_measure
adult,GaussianMixture,2,random_from_data,1.5865967911668122,-13111742.05224839,135.47954026088502,0,1.5878905830904841,-0.02438693438019544,0.7607182343065395,3.714039119067301,0.598471923835211
adult,GaussianMixture,2,random_from_data,1.5732995411381125,-13111742.05224839,135.47954026088502,1,1.5745980832725763,-0.02438693438019544,0.7607182343065395,3.714039119067301,0.598471923835211
adult,GaussianMixture,2,random_from_data,1.6630590832792222,-13111742.05224839,135.47954026088502,2,1.664345792029053,-0.02438693438019544,0.7607182343065395,3.714039119067301,0.598471923835211
adult,GaussianMixture,2,random_from_data,1.5760202500969172,-13111742.05224839,135.47954026088502,3,1.5775803332217038,-0.02438693438019544,0.7607182343065395,3.714039119067301,0.598471923835211
adult,GaussianMixture,2,random_from_data,1.6060927920043468,-13111742.05224839,135.47954026088502,4,1.6073560831137002,-0.02438693438019544,0.7607182343065395,3.714039119067301,0.598471923835211
adult,GaussianMixture,2,random_from_data,1.5822803750634193,-13111742.05224839,135.47954026088502,5,1.5835338328033686,-0.02438693438019544,0.7607182343065395,3.714039119067301,0.598471923835211
adult,GaussianMixture,2,random_from_data,1.5922301658429205,-13111742.05224839,135.47954026088502,6,1.5934129999950528,-0.02438693438019544,0.7607182343065395,3.714039119067301,0.598471923835211
adult,GaussianMixture,2,random_from_data,1.5712586250156164,-13111742.05224839,135.47954026088502,7,1.5725857499055564,-0.02438693438019544,0.7607182343065395,3.714039119067301,0.598471923835211
adult,GaussianMixture,2,random_from_data,1.5725728748366237,-13111742.05224839,135.47954026088502,8,1.5737910000607371,-0.02438693438019544,0.7607182343065395,3.714039119067301,0.598471923835211
adult,GaussianMixture,2,random_from_data,1.5883945422247052,-13111742.05224839,135.47954026088502,9,1.5899415421299636,-0.02438693438019544,0.7607182343065395,3.714039119067301,0.598471923835211
adult,GaussianMixture,3,kmeans,1.1171890832483768,-12825606.558852967,133.17712209696325,0,1.1184504996053874,0.23225143525815883,0.8025060398837066,2.730880143307015,0.7397291396641004
adult,GaussianMixture,3,kmeans,1.1281489171087742,-12825606.558852967,133.17712209696325,1,1.129347083158791,0.23225143525815883,0.8025060398837066,2.730880143307015,0.7397291396641004
adult,GaussianMixture,3,kmeans,1.1218196670524776,-12825606.558852967,133.17712209696325,2,1.1230805828236043,0.23225143525815883,0.8025060398837066,2.730880143307015,0.7397291396641004
adult,GaussianMixture,3,kmeans,1.1259380001574755,-12825606.558852967,133.17712209696325,3,1.127108792308718,0.23225143525815883,0.8025060398837066,2.730880143307015,0.7397291396641004
adult,GaussianMixture,3,kmeans,1.1136695411987603,-12825606.558852967,133.17712209696325,4,1.1155905830673873,0.23225143525815883,0.8025060398837066,2.730880143307015,0.7397291396641004
adult,GaussianMixture,3,kmeans,1.1303949998691678,-12825606.558852967,133.17712209696325,5,1.1316626672632992,0.23225143525815883,0.8025060398837066,2.730880143307015,0.7397291396641004
adult,GaussianMixture,3,kmeans,1.1272985828109086,-12825606.558852967,133.17712209696325,6,1.128599625080824,0.23225143525815883,0.8025060398837066,2.730880143307015,0.7397291396641004
adult,GaussianMixture,3,kmeans,1.1388488747179508,-12825606.558852967,133.17712209696325,7,1.1401203339919448,0.23225143525815883,0.8025060398837066,2.730880143307015,0.7397291396641004
adult,GaussianMixture,3,kmeans,1.1479456671513617,-12825606.558852967,133.17712209696325,8,1.1499544577673078,0.23225143525815883,0.8025060398837066,2.730880143307015,0.7397291396641004
adult,GaussianMixture,3,kmeans,1.1410420420579612,-12825606.558852967,133.17712209696325,9,1.1423644162714481,0.23225143525815883,0.8025060398837066,2.730880143307015,0.7397291396641004
adult,GaussianMixture,3,random,1.7582563748583198,-15164936.228258014,157.12505286766313,0,1.7601963342167437,-0.0428772505339753,0.7607182343065395,7.3358529886749055,0.6378760723218959
adult,GaussianMixture,3,random,1.7521403329446912,-15164936.228258014,157.12505286766313,1,1.7534414161927998,-0.0428772505339753,0.7607182343065395,7.3358529886749055,0.6378760723218959
adult,GaussianMixture,3,random,1.7408628747798502,-15164936.228258014,157.12505286766313,2,1.7421994172036648,-0.0428772505339753,0.7607182343065395,7.3358529886749055,0.6378760723218959
adult,GaussianMixture,3,random,1.728613333310932,-15164936.228258014,157.12505286766313,3,1.729970125015825,-0.0428772505339753,0.7607182343065395,7.3358529886749055,0.6378760723218959
adult,GaussianMixture,3,random,1.7354723326861858,-15164936.228258014,157.12505286766313,4,1.7368688327260315,-0.0428772505339753,0.7607182343065395,7.3358529886749055,0.6378760723218959
adult,GaussianMixture,3,random,1.7817263752222061,-15164936.228258014,157.12505286766313,5,1.7836060826666653,-0.0428772505339753,0.7607182343065395,7.3358529886749055,0.6378760723218959
adult,GaussianMixture,3,random,1.7562795002013445,-15164936.228258014,157.12505286766313,6,1.7576563330367208,-0.0428772505339753,0.7607182343065395,7.3358529886749055,0.6378760723218959
adult,GaussianMixture,3,random,1.7391955419443548,-15164936.228258014,157.12505286766313,7,1.7407359168864787,-0.0428772505339753,0.7607182343065395,7.3358529886749055,0.6378760723218959
adult,GaussianMixture,3,random,1.7410530410706997,-15164936.228258014,157.12505286766313,8,1.7423530421219766,-0.0428772505339753,0.7607182343065395,7.3358529886749055,0.6378760723218959
adult,GaussianMixture,3,random,1.729823499917984,-15164936.228258014,157.12505286766313,9,1.7312028328888118,-0.0428772505339753,0.7607182343065395,7.3358529886749055,0.6378760723218959
adult,GaussianMixture,3,k-means++,1.449426167178899,-14803203.642067,153.42196345495466,0,1.4513308750465512,-0.05719346199948946,0.7607182343065395,5.119111948890339,0.6139219445863777
adult,GaussianMixture,3,k-means++,1.4516595830209553,-14803203.642067,153.42196345495466,1,1.453504334203899,-0.05719346199948946,0.7607182343065395,5.119111948890339,0.6139219445863777
adult,GaussianMixture,3,k-means++,1.439917250070721,-14803203.642067,153.42196345495466,2,1.4411755842156708,-0.05719346199948946,0.7607182343065395,5.119111948890339,0.6139219445863777
adult,GaussianMixture,3,k-means++,1.436088833026588,-14803203.642067,153.42196345495466,3,1.4376180418767035,-0.05719346199948946,0.7607182343065395,5.119111948890339,0.6139219445863777
adult,GaussianMixture,3,k-means++,1.455373415723443,-14803203.642067,153.42196345495466,4,1.4568625828251243,-0.05719346199948946,0.7607182343065395,5.119111948890339,0.6139219445863777
adult,GaussianMixture,3,k-means++,1.459038999862969,-14803203.642067,153.42196345495466,5,1.4608582081273198,-0.05719346199948946,0.7607182343065395,5.119111948890339,0.6139219445863777
adult,GaussianMixture,3,k-means++,1.4589138748124242,-14803203.642067,153.42196345495466,6,1.4603642500005662,-0.05719346199948946,0.7607182343065395,5.119111948890339,0.6139219445863777
adult,GaussianMixture,3,k-means++,1.4308961662463844,-14803203.642067,153.42196345495466,7,1.432318541686982,-0.05719346199948946,0.7607182343065395,5.119111948890339,0.6139219445863777
adult,GaussianMixture,3,k-means++,1.4245753330178559,-14803203.642067,153.42196345495466,8,1.4264681250788271,-0.05719346199948946,0.7607182343065395,5.119111948890339,0.6139219445863777
adult,GaussianMixture,3,k-means++,1.417508375365287,-14803203.642067,153.42196345495466,9,1.4187812921591103,-0.05719346199948946,0.7607182343065395,5.119111948890339,0.6139219445863777
adult,GaussianMixture,3,random_from_data,1.8465390838682652,-14801669.692789359,153.4062602765668,0,1.8478744998574257,-0.05831706733259856,0.7607182343065395,5.424746013325016,0.5944432412823163
adult,GaussianMixture,3,random_from_data,1.8535794159397483,-14801669.692789359,153.4062602765668,1,1.8549319580197334,-0.05831706733259856,0.7607182343065395,5.424746013325016,0.5944432412823163
adult,GaussianMixture,3,random_from_data,1.8341028331778944,-14801669.692789359,153.4062602765668,2,1.8354603750631213,-0.05831706733259856,0.7607182343065395,5.424746013325016,0.5944432412823163
adult,GaussianMixture,3,random_from_data,1.8564897496253252,-14801669.692789359,153.4062602765668,3,1.8580323327332735,-0.05831706733259856,0.7607182343065395,5.424746013325016,0.5944432412823163
adult,GaussianMixture,3,random_from_data,1.8549799579195678,-14801669.692789359,153.4062602765668,4,1.8563455422408879,-0.05831706733259856,0.7607182343065395,5.424746013325016,0.5944432412823163
adult,GaussianMixture,3,random_from_data,1.8451882912777364,-14801669.692789359,153.4062602765668,5,1.8465816248208284,-0.05831706733259856,0.7607182343065395,5.424746013325016,0.5944432412823163
adult,GaussianMixture,3,random_from_data,1.8500794591382146,-14801669.692789359,153.4062602765668,6,1.85158995911479,-0.05831706733259856,0.7607182343065395,5.424746013325016,0.5944432412823163
adult,GaussianMixture,3,random_from_data,1.8483347077853978,-14801669.692789359,153.4062602765668,7,1.849860125221312,-0.05831706733259856,0.7607182343065395,5.424746013325016,0.5944432412823163
adult,GaussianMixture,3,random_from_data,1.851203457918018,-14801669.692789359,153.4062602765668,8,1.8527706251479685,-0.05831706733259856,0.7607182343065395,5.424746013325016,0.5944432412823163
adult,GaussianMixture,3,random_from_data,1.8499773750081658,-14801669.692789359,153.4062602765668,9,1.8513722917996347,-0.05831706733259856,0.7607182343065395,5.424746013325016,0.5944432412823163
adult,GaussianMixture,4,kmeans,1.9125018753111362,-13073062.620735189,136.3371292563047,0,1.914276666007936,0.09353269715801778,0.8024650915195938,2.8590735664395117,0.5476960963455266
adult,GaussianMixture,4,kmeans,1.9176144576631486,-13073062.620735189,136.3371292563047,1,1.918904332909733,0.09353269715801778,0.8024650915195938,2.8590735664395117,0.5476960963455266
adult,GaussianMixture,4,kmeans,1.9167322078719735,-13073062.620735189,136.3371292563047,2,1.9179724170826375,0.09353269715801778,0.8024650915195938,2.8590735664395117,0.5476960963455266
adult,GaussianMixture,4,kmeans,1.9072579583153129,-13073062.620735189,136.3371292563047,3,1.9086498748511076,0.09353269715801778,0.8024650915195938,2.8590735664395117,0.5476960963455266
adult,GaussianMixture,4,kmeans,1.9132810002192855,-13073062.620735189,136.3371292563047,4,1.914594250265509,0.09353269715801778,0.8024650915195938,2.8590735664395117,0.5476960963455266
adult,GaussianMixture,4,kmeans,1.9172167079523206,-13073062.620735189,136.3371292563047,5,1.9185355831868947,0.09353269715801778,0.8024650915195938,2.8590735664395117,0.5476960963455266
adult,GaussianMixture,4,kmeans,1.8922550417482853,-13073062.620735189,136.3371292563047,6,1.8937028339132667,0.09353269715801778,0.8024650915195938,2.8590735664395117,0.5476960963455266
adult,GaussianMixture,4,kmeans,1.8841772079467773,-13073062.620735189,136.3371292563047,7,1.8854740411043167,0.09353269715801778,0.8024650915195938,2.8590735664395117,0.5476960963455266
adult,GaussianMixture,4,kmeans,1.8972107917070389,-13073062.620735189,136.3371292563047,8,1.898765250109136,0.09353269715801778,0.8024650915195938,2.8590735664395117,0.5476960963455266
adult,GaussianMixture,4,kmeans,1.9006894999183714,-13073062.620735189,136.3371292563047,9,1.9019347080029547,0.09353269715801778,0.8024650915195938,2.8590735664395117,0.5476960963455266
adult,GaussianMixture,4,random,1.902028250042349,-15251923.027116904,158.64232157420443,0,1.9034267920069396,-0.014599436105261971,0.7607182343065395,6.924707849410075,0.6652181487517628
adult,GaussianMixture,4,random,1.8872088338248432,-15251923.027116904,158.64232157420443,1,1.8891628342680633,-0.014599436105261971,0.7607182343065395,6.924707849410075,0.6652181487517628
adult,GaussianMixture,4,random,1.8543972922489047,-15251923.027116904,158.64232157420443,2,1.855673958081752,-0.014599436105261971,0.7607182343065395,6.924707849410075,0.6652181487517628
adult,GaussianMixture,4,random,1.8801747499965131,-15251923.027116904,158.64232157420443,3,1.8813507910817862,-0.014599436105261971,0.7607182343065395,6.924707849410075,0.6652181487517628
adult,GaussianMixture,4,random,1.8770640417933464,-15251923.027116904,158.64232157420443,4,1.8785784170031548,-0.014599436105261971,0.7607182343065395,6.924707849410075,0.6652181487517628
adult,GaussianMixture,4,random,1.9190507498569787,-15251923.027116904,158.64232157420443,5,1.920533041935414,-0.014599436105261971,0.7607182343065395,6.924707849410075,0.6652181487517628
adult,GaussianMixture,4,random,1.8798262500204146,-15251923.027116904,158.64232157420443,6,1.8810214586555958,-0.014599436105261971,0.7607182343065395,6.924707849410075,0.6652181487517628
adult,GaussianMixture,4,random,1.8965852498076856,-15251923.027116904,158.64232157420443,7,1.897933874744922,-0.014599436105261971,0.7607182343065395,6.924707849410075,0.6652181487517628
adult,GaussianMixture,4,random,1.8760557910427451,-15251923.027116904,158.64232157420443,8,1.877410041168332,-0.014599436105261971,0.7607182343065395,6.924707849410075,0.6652181487517628
adult,GaussianMixture,4,random,1.8640385419130325,-15251923.027116904,158.64232157420443,9,1.8654988748021424,-0.014599436105261971,0.7607182343065395,6.924707849410075,0.6652181487517628
adult,GaussianMixture,4,k-means++,3.513481041882187,-15079060.44572595,156.87271159313326,0,3.514746917411685,0.05137564765808243,0.7607182343065395,6.1398507839155085,0.5840285152175733
adult,GaussianMixture,4,k-means++,3.540929959155619,-15079060.44572595,156.87271159313326,1,3.5422006249427795,0.05137564765808243,0.7607182343065395,6.1398507839155085,0.5840285152175733
adult,GaussianMixture,4,k-means++,3.5677206250838935,-15079060.44572595,156.87271159313326,2,3.5689600417390466,0.05137564765808243,0.7607182343065395,6.1398507839155085,0.5840285152175733
adult,GaussianMixture,4,k-means++,3.6695322920568287,-15079060.44572595,156.87271159313326,3,3.6716166250407696,0.05137564765808243,0.7607182343065395,6.1398507839155085,0.5840285152175733
adult,GaussianMixture,4,k-means++,3.6429526670835912,-15079060.44572595,156.87271159313326,4,3.644344124943018,0.05137564765808243,0.7607182343065395,6.1398507839155085,0.5840285152175733
adult,GaussianMixture,4,k-means++,3.6658988748677075,-15079060.44572595,156.87271159313326,5,3.6671398752368987,0.05137564765808243,0.7607182343065395,6.1398507839155085,0.5840285152175733
adult,GaussianMixture,4,k-means++,3.7520649167709053,-15079060.44572595,156.87271159313326,6,3.753790207672864,0.05137564765808243,0.7607182343065395,6.1398507839155085,0.5840285152175733
adult,GaussianMixture,4,k-means++,3.61639945814386,-15079060.44572595,156.87271159313326,7,3.6177889169193804,0.05137564765808243,0.7607182343065395,6.1398507839155085,0.5840285152175733
adult,GaussianMixture,4,k-means++,3.692397250328213,-15079060.44572595,156.87271159313326,8,3.6937064160592854,0.05137564765808243,0.7607182343065395,6.1398507839155085,0.5840285152175733
adult,GaussianMixture,4,k-means++,3.939508582931012,-15079060.44572595,156.87271159313326,9,3.940818458329886,0.05137564765808243,0.7607182343065395,6.1398507839155085,0.5840285152175733
adult,GaussianMixture,4,random_from_data,3.52034345921129,-15410367.933131594,160.26433650003352,0,3.522201541811228,0.038668540185694086,0.7607182343065395,4.788255283087227,0.5843927328959662
adult,GaussianMixture,4,random_from_data,3.308664584066719,-15410367.933131594,160.26433650003352,1,3.31044491706416,0.038668540185694086,0.7607182343065395,4.788255283087227,0.5843927328959662
adult,GaussianMixture,4,random_from_data,3.313027124851942,-15410367.933131594,160.26433650003352,2,3.314329208806157,0.038668540185694086,0.7607182343065395,4.788255283087227,0.5843927328959662
adult,GaussianMixture,4,random_from_data,3.5052115418948233,-15410367.933131594,160.26433650003352,3,3.5067964158952236,0.038668540185694086,0.7607182343065395,4.788255283087227,0.5843927328959662
adult,GaussianMixture,4,random_from_data,3.524113583844155,-15410367.933131594,160.26433650003352,4,3.5256104171276093,0.038668540185694086,0.7607182343065395,4.788255283087227,0.5843927328959662
adult,GaussianMixture,4,random_from_data,3.346600250340998,-15410367.933131594,160.26433650003352,5,3.3478289172053337,0.038668540185694086,0.7607182343065395,4.788255283087227,0.5843927328959662
adult,GaussianMixture,4,random_from_data,3.3260282082483172,-15410367.933131594,160.26433650003352,6,3.3273284593597054,0.038668540185694086,0.7607182343065395,4.788255283087227,0.5843927328959662
adult,GaussianMixture,4,random_from_data,3.3363277912139893,-15410367.933131594,160.26433650003352,7,3.3377346671186388,0.038668540185694086,0.7607182343065395,4.788255283087227,0.5843927328959662
adult,GaussianMixture,4,random_from_data,3.3015111670829356,-15410367.933131594,160.26433650003352,8,3.303400084376335,0.038668540185694086,0.7607182343065395,4.788255283087227,0.5843927328959662
adult,GaussianMixture,4,random_from_data,3.510449292138219,-15410367.933131594,160.26433650003352,9,3.5117930830456316,0.038668540185694086,0.7607182343065395,4.788255283087227,0.5843927328959662
adult,GaussianMixture,5,kmeans,1.5495304581709206,-13049380.696178619,136.72147216726577,0,1.551437083631754,0.09045689893103073,0.7607182343065395,2.5606692230234342,0.512662027640723
adult,GaussianMixture,5,kmeans,1.5614891252480447,-13049380.696178619,136.72147216726577,1,1.5632764170877635,0.09045689893103073,0.7607182343065395,2.5606692230234342,0.512662027640723
adult,GaussianMixture,5,kmeans,1.5479387501254678,-13049380.696178619,136.72147216726577,2,1.5494372081011534,0.09045689893103073,0.7607182343065395,2.5606692230234342,0.512662027640723
adult,GaussianMixture,5,kmeans,1.6582645000889897,-13049380.696178619,136.72147216726577,3,1.6596135003492236,0.09045689893103073,0.7607182343065395,2.5606692230234342,0.512662027640723
adult,GaussianMixture,5,kmeans,1.560975749976933,-13049380.696178619,136.72147216726577,4,1.562876584008336,0.09045689893103073,0.7607182343065395,2.5606692230234342,0.512662027640723
adult,GaussianMixture,5,kmeans,1.5156044997274876,-13049380.696178619,136.72147216726577,5,1.5168264582753181,0.09045689893103073,0.7607182343065395,2.5606692230234342,0.512662027640723
adult,GaussianMixture,5,kmeans,1.4794568750075996,-13049380.696178619,136.72147216726577,6,1.480797375086695,0.09045689893103073,0.7607182343065395,2.5606692230234342,0.512662027640723
adult,GaussianMixture,5,kmeans,1.4602178330533206,-13049380.696178619,136.72147216726577,7,1.461441042367369,0.09045689893103073,0.7607182343065395,2.5606692230234342,0.512662027640723
adult,GaussianMixture,5,kmeans,1.5054392497986555,-13049380.696178619,136.72147216726577,8,1.5068459580652416,0.09045689893103073,0.7607182343065395,2.5606692230234342,0.512662027640723
adult,GaussianMixture,5,kmeans,1.5100682079792023,-13049380.696178619,136.72147216726577,9,1.5120257502421737,0.09045689893103073,0.7607182343065395,2.5606692230234342,0.512662027640723
adult,GaussianMixture,5,random,6.081430749967694,-15873854.707540847,165.635869728404,0,6.082877959124744,-0.02890540658707659,0.7607182343065395,7.286391693515708,0.6100766506486315
adult,GaussianMixture,5,random,6.1842031250707805,-15873854.707540847,165.635869728404,1,6.186354958917946,-0.02890540658707659,0.7607182343065395,7.286391693515708,0.6100766506486315
adult,GaussianMixture,5,random,6.0188175002112985,-15873854.707540847,165.635869728404,2,6.020630749873817,-0.02890540658707659,0.7607182343065395,7.286391693515708,0.6100766506486315
adult,GaussianMixture,5,random,6.0394206661731005,-15873854.707540847,165.635869728404,3,6.041309082880616,-0.02890540658707659,0.7607182343065395,7.286391693515708,0.6100766506486315
adult,GaussianMixture,5,random,5.990456291940063,-15873854.707540847,165.635869728404,4,5.992479499895126,-0.02890540658707659,0.7607182343065395,7.286391693515708,0.6100766506486315
adult,GaussianMixture,5,random,6.15623650001362,-15873854.707540847,165.635869728404,5,6.158161125145853,-0.02890540658707659,0.7607182343065395,7.286391693515708,0.6100766506486315
adult,GaussianMixture,5,random,5.94346325006336,-15873854.707540847,165.635869728404,6,5.94522862508893,-0.02890540658707659,0.7607182343065395,7.286391693515708,0.6100766506486315
adult,GaussianMixture,5,random,5.945520500186831,-15873854.707540847,165.635869728404,7,5.947172875050455,-0.02890540658707659,0.7607182343065395,7.286391693515708,0.6100766506486315
adult,GaussianMixture,5,random,6.057990625035018,-15873854.707540847,165.635869728404,8,6.0592899159528315,-0.02890540658707659,0.7607182343065395,7.286391693515708,0.6100766506486315
adult,GaussianMixture,5,random,6.248761082999408,-15873854.707540847,165.635869728404,9,6.2506568329408765,-0.02890540658707659,0.7607182343065395,7.286391693515708,0.6100766506486315
adult,GaussianMixture,5,k-means++,5.954963082913309,-15558934.257162318,162.41200041123304,0,5.957021249923855,0.04538983548565264,0.7607182343065395,5.121236700280329,0.5294830922723961
adult,GaussianMixture,5,k-means++,5.967342874966562,-15558934.257162318,162.41200041123304,1,5.969023583922535,0.04538983548565264,0.7607182343065395,5.121236700280329,0.5294830922723961
adult,GaussianMixture,5,k-means++,5.8181538339704275,-15558934.257162318,162.41200041123304,2,5.819913583341986,0.04538983548565264,0.7607182343065395,5.121236700280329,0.5294830922723961
adult,GaussianMixture,5,k-means++,5.879373958799988,-15558934.257162318,162.41200041123304,3,5.8817854998633265,0.04538983548565264,0.7607182343065395,5.121236700280329,0.5294830922723961
adult,GaussianMixture,5,k-means++,5.720241041854024,-15558934.257162318,162.41200041123304,4,5.721840874757618,0.04538983548565264,0.7607182343065395,5.121236700280329,0.5294830922723961
adult,GaussianMixture,5,k-means++,5.604716249741614,-15558934.257162318,162.41200041123304,5,5.606387208681554,0.04538983548565264,0.7607182343065395,5.121236700280329,0.5294830922723961
adult,GaussianMixture,5,k-means++,5.703561124857515,-15558934.257162318,162.41200041123304,6,5.70525529095903,0.04538983548565264,0.7607182343065395,5.121236700280329,0.5294830922723961
adult,GaussianMixture,5,k-means++,5.679349040612578,-15558934.257162318,162.41200041123304,7,5.681268167216331,0.04538983548565264,0.7607182343065395,5.121236700280329,0.5294830922723961
adult,GaussianMixture,5,k-means++,6.0027798330411315,-15558934.257162318,162.41200041123304,8,6.004350458737463,0.04538983548565264,0.7607182343065395,5.121236700280329,0.5294830922723961
adult,GaussianMixture,5,k-means++,5.823594165965915,-15558934.257162318,162.41200041123304,9,5.825242457911372,0.04538983548565264,0.7607182343065395,5.121236700280329,0.5294830922723961
adult,GaussianMixture,5,random_from_data,6.2451321659609675,-15647850.2163468,163.3222411792655,0,6.246826082933694,0.05946239608657584,0.7607182343065395,4.386036224963904,0.5708875817700791
adult,GaussianMixture,5,random_from_data,6.337430750019848,-15647850.2163468,163.3222411792655,1,6.339826209004968,0.05946239608657584,0.7607182343065395,4.386036224963904,0.5708875817700791
adult,GaussianMixture,5,random_from_data,6.419361415784806,-15647850.2163468,163.3222411792655,2,6.421312207821757,0.05946239608657584,0.7607182343065395,4.386036224963904,0.5708875817700791
adult,GaussianMixture,5,random_from_data,6.195745625067502,-15647850.2163468,163.3222411792655,3,6.196968208067119,0.05946239608657584,0.7607182343065395,4.386036224963904,0.5708875817700791
adult,GaussianMixture,5,random_from_data,6.171715416945517,-15647850.2163468,163.3222411792655,4,6.173071791883558,0.05946239608657584,0.7607182343065395,4.386036224963904,0.5708875817700791
