dataset,algorithm,n_clusters,metric,run_id,inertia,runtime,ari,purity,davies_bouldin,f_measure
adult,KMeans_Standard,2,euclidean,0,180836.2130993737,0.131824207957834,0.1800012974342615,0.7607182343065395,2.0582879121084248,0.73582313420532
adult,KMeans_Standard,2,euclidean,1,180836.2130993737,0.15847079223021865,0.1800012974342615,0.7607182343065395,2.0582879121084248,0.73582313420532
adult,KMeans_Standard,2,euclidean,2,180836.2130993737,0.14949183305725455,0.1800012974342615,0.7607182343065395,2.0582879121084248,0.73582313420532
adult,KMeans_Standard,2,euclidean,3,180836.2130993737,0.15054962504655123,0.1800012974342615,0.7607182343065395,2.0582879121084248,0.73582313420532
adult,KMeans_Standard,2,euclidean,4,187936.77524707263,0.13062175014056265,-0.03185883765724345,0.7607182343065395,2.3133055119151003,0.6025084687610192
adult,KMeans_Standard,2,euclidean,5,180836.2130993737,0.17495504207909107,0.1800012974342615,0.7607182343065395,2.0582879121084248,0.73582313420532
adult,KMeans_Standard,2,euclidean,6,180836.21356725908,0.10153083386830986,0.1800012974342615,0.7607182343065395,2.0582879121084248,0.73582313420532
adult,KMeans_Standard,2,euclidean,7,180836.2130993737,0.19818508299067616,0.1800012974342615,0.7607182343065395,2.0582879121084248,0.73582313420532
adult,KMeans_Standard,2,euclidean,8,180836.2130993737,0.17681387485936284,0.1800012974342615,0.7607182343065395,2.0582879121084248,0.73582313420532
adult,KMeans_Standard,2,euclidean,9,206154.2802237579,0.17368595791049302,0.06281303145231139,0.7607182343065395,3.521044102843732,0.6806579518108773
adult,KMeans_Standard,2,manhattan,0,380167.35472763877,0.2005540421232581,0.15857745355212918,0.7607182343065395,2.2242903691843177,0.72142958806214
adult,KMeans_Standard,2,manhattan,1,389397.8810306148,0.21930183400399983,-0.03186654830750037,0.7607182343065395,2.313276934785685,0.6025207518935639
adult,KMeans_Standard,2,manhattan,2,389397.8810306148,0.30059554195031524,-0.03186654830750037,0.7607182343065395,2.313276934785685,0.6025207518935639
adult,KMeans_Standard,2,manhattan,3,380205.3961786214,0.2866950409952551,0.1582922750431663,0.7607182343065395,2.2248290816541405,0.7212589139593989
adult,KMeans_Standard,2,manhattan,4,389397.8810306148,0.15921049984171987,-0.03186654830750037,0.7607182343065395,2.313276934785685,0.6025207518935639
adult,KMeans_Standard,2,manhattan,5,380190.939460451,0.2234872500412166,0.15838784289759492,0.7607182343065395,2.2246662069809777,0.7213158130105299
adult,KMeans_Standard,2,manhattan,6,380246.6274285444,0.22610141593031585,0.15813619072083743,0.7607182343065395,2.2252763547470544,0.721164092330833
adult,KMeans_Standard,2,manhattan,7,380246.8626899767,0.32328091701492667,0.1580725126110862,0.7607182343065395,2.2253849005791886,0.7211261537999561
adult,KMeans_Standard,2,manhattan,8,380254.7775235749,0.31405962514691055,0.15800884508672783,0.7607182343065395,2.2254846076442774,0.7210882142545638
adult,KMeans_Standard,2,manhattan,9,380201.38700844743,0.3406806669663638,0.15832412834727227,0.7607182343065395,2.2247758946406813,0.7212778805629524
adult,KMeans_Standard,3,euclidean,0,168328.33119334345,0.25421579112298787,0.05589444102396573,0.7607182343065395,2.6711521787567456,0.5760943596243817
adult,KMeans_Standard,3,euclidean,1,164796.8837096195,0.31279650004580617,0.04282723368046293,0.7607182343065395,2.395062565492199,0.5457986649231297
adult,KMeans_Standard,3,euclidean,2,168382.56521829992,0.19850154221057892,0.054394704940869884,0.7607182343065395,2.660048436699029,0.5736131845200112
adult,KMeans_Standard,3,euclidean,3,176731.09166863293,0.2524254999589175,0.2144321480639492,0.7607182343065395,2.887702243214195,0.7025315871727833
adult,KMeans_Standard,3,euclidean,4,164796.8837096195,0.19176995800808072,0.04282723368046293,0.7607182343065395,2.395062565492199,0.5457986649231297
adult,KMeans_Standard,3,euclidean,5,168328.02030016412,0.37359341606497765,0.055864477416618354,0.7607182343065395,2.6713956813708912,0.576001502628668
adult,KMeans_Standard,3,euclidean,6,170400.50279872486,0.2199469159822911,0.045240123371890234,0.7607182343065395,2.8490414192003803,0.5561287773854403
adult,KMeans_Standard,3,euclidean,7,168327.9939722424,0.5867715829517692,0.05587266756960423,0.7607182343065395,2.6713948273212273,0.5760217299536216
adult,KMeans_Standard,3,euclidean,8,170400.50279872486,0.354828666895628,0.045240123371890234,0.7607182343065395,2.8490414192003803,0.5561287773854403
adult,KMeans_Standard,3,euclidean,9,175284.96789385943,0.26355670811608434,0.21792306129402023,0.7607182343065395,2.514423662865577,0.710458245964553
adult,KMeans_Standard,3,manhattan,0,355774.7640619518,0.26977845886722207,0.0446562987770035,0.7607182343065395,2.550223469226077,0.592840607875715
adult,KMeans_Standard,3,manhattan,1,343153.6375437927,0.4562489171512425,0.042264741317644273,0.7607182343065395,2.392118528317583,0.5458301219420605
adult,KMeans_Standard,3,manhattan,2,355868.70803048287,0.3034435829613358,0.04479263405765525,0.7607182343065395,2.54559403764314,0.5935826585330697
adult,KMeans_Standard,3,manhattan,3,371671.1621562264,0.2551272080745548,0.1427411689825606,0.7607182343065395,2.862165377124557,0.6524228275365571
adult,KMeans_Standard,3,manhattan,4,343152.80099744373,0.37430316605605185,0.042264741317644273,0.7607182343065395,2.392118528317583,0.5458301219420605
adult,KMeans_Standard,3,manhattan,5,355743.4681098844,0.46250695805065334,0.044653332887737096,0.7607182343065395,2.5514403968849417,0.5926929963864651
adult,KMeans_Standard,3,manhattan,6,359031.1744847178,0.3767937091179192,0.028501043264444893,0.7607182343065395,2.7655508849667587,0.5318963003036405
adult,KMeans_Standard,3,manhattan,7,355820.7764481718,0.4209636671002954,0.04480539393794178,0.7607182343065395,2.547811598023929,0.5933457229392269
adult,KMeans_Standard,3,manhattan,8,358995.929282566,0.3734080418944359,0.028512549637434284,0.7607182343065395,2.765519189058717,0.531892581315822
adult,KMeans_Standard,3,manhattan,9,343154.46794484457,0.8590280830394477,0.042264741317644273,0.7607182343065395,2.392118528317583,0.5458301219420605
adult,KMeans_Standard,4,euclidean,0,162833.33516676567,0.40991325001232326,0.09007665954407391,0.7663895827361696,2.7780932151772157,0.5722642263046511
adult,KMeans_Standard,4,euclidean,1,159540.22977987592,0.44252458307892084,0.001347343861812595,0.7607182343065395,2.4417256762368975,0.4282202988430542
adult,KMeans_Standard,4,euclidean,2,159946.6047359038,0.6620315830223262,0.008817114865423576,0.7607182343065395,2.4398217792162624,0.4820682310119503
adult,KMeans_Standard,4,euclidean,3,164022.34651255404,0.3550682910718024,0.10013511239548532,0.7607182343065395,3.109817264066516,0.5700444634968294
adult,KMeans_Standard,4,euclidean,4,159257.93378236896,0.31186691601760685,0.07554077567066377,0.7607182343065395,2.6671883202404416,0.520864333759334
adult,KMeans_Standard,4,euclidean,5,159540.2280636311,0.4421774582006037,0.0013395756637510088,0.7607182343065395,2.4416736266005716,0.42823756233513344
adult,KMeans_Standard,4,euclidean,6,164852.257931863,0.43291299999691546,0.07789384711623865,0.7607182343065395,3.0094430335423095,0.5305114832600295
adult,KMeans_Standard,4,euclidean,7,162202.65605475885,0.35150916688144207,0.06268226866492195,0.7607182343065395,2.438882775164894,0.5762364899772627
adult,KMeans_Standard,4,euclidean,8,159540.92647243178,0.3551539999898523,0.001376164362237022,0.7607182343065395,2.4411034528052187,0.42823756233513344
