dataset,algorithm,n_clusters,metric,run_id,inertia,runtime,ari,purity,davies_bouldin,f_measure
pen-based,KMeans_Standard,5,euclidean,8,7530.681165204616,0.04025758313946426,0.35531692292464184,0.8164119359534207,1.3564184870494678,0.5334249232542211
pen-based,KMeans_Standard,5,euclidean,9,7618.878271469801,0.070419707801193,0.372351375957664,0.8183224163027657,1.2605872846328552,0.531460227529782
pen-based,KMeans_Standard,5,manhattan,0,27783.758409429603,0.05304899998009205,0.363200417851264,0.7972161572052402,1.3433472556740127,0.5188745829636331
pen-based,KMeans_Standard,5,manhattan,1,28101.469150888333,0.05864824983291328,0.34412374451807054,0.8128639010189228,1.3502941582941559,0.52722122731501
pen-based,KMeans_Standard,5,manhattan,2,28101.959323284973,0.043156125117093325,0.34444305606169434,0.8128639010189228,1.3512168546225165,0.5273397407093002
pen-based,KMeans_Standard,5,manhattan,3,28104.42546068238,0.03766595805063844,0.3442327744082177,0.8129548762736536,1.3503197021908364,0.527305856986642
pen-based,KMeans_Standard,5,manhattan,4,27790.857338566493,0.06469045905396342,0.35384677876141424,0.7624636098981077,1.434586768470121,0.5039144174002868
pen-based,KMeans_Standard,5,manhattan,5,27785.828235541194,0.023804625030606985,0.3540782612553419,0.7624636098981077,1.433246873930352,0.5040012300649144
pen-based,KMeans_Standard,5,manhattan,6,27789.490260867824,0.04135770793072879,0.3537540081081471,0.7621906841339156,1.4346743251115641,0.5037485951156029
pen-based,KMeans_Standard,5,manhattan,7,27783.758409429607,0.07149574998766184,0.363200417851264,0.7972161572052402,1.3433472556740125,0.5188745829636331
pen-based,KMeans_Standard,5,manhattan,8,28101.498893392996,0.04714454198256135,0.344246883635381,0.8130458515283843,1.3501629740407075,0.5273468026239195
pen-based,KMeans_Standard,5,manhattan,9,27789.490260867828,0.049313625087961555,0.3537540081081471,0.7621906841339156,1.4346743251115641,0.5037485951156029
pen-based,KMeans_Standard,6,euclidean,0,6988.876622888842,0.017533416859805584,0.4188337220473899,0.7997634643377002,1.2469056872260436,0.5789798416906531
pen-based,KMeans_Standard,6,euclidean,1,7148.511142008203,0.031153833027929068,0.372413912821934,0.8023107714701602,1.3430933659623487,0.5515101872761248
pen-based,KMeans_Standard,6,euclidean,2,6628.9739645548725,0.03309679194353521,0.4194576646618198,0.8159570596797671,1.24305921608622,0.594312114847573
pen-based,KMeans_Standard,6,euclidean,3,6629.0772058247185,0.022710833931341767,0.41827297371051236,0.8154112081513828,1.24231593406634,0.5937769573838666
pen-based,KMeans_Standard,6,euclidean,4,6629.022611959828,0.06579804117791355,0.4188354313668209,0.8158660844250364,1.2426985241378938,0.5941140500882471
pen-based,KMeans_Standard,6,euclidean,5,6629.16980653507,0.022550417110323906,0.41885127864933186,0.81632096069869,1.242257750275412,0.5945758902666936
pen-based,KMeans_Standard,6,euclidean,6,6917.357843541313,0.020663707982748747,0.40339906601921166,0.7765647743813683,1.353529379868367,0.5697606401519903
pen-based,KMeans_Standard,6,euclidean,7,6988.645045232051,0.019060208927839994,0.4178333974401908,0.7981259097525473,1.245962756901039,0.5781306758119134
pen-based,KMeans_Standard,6,euclidean,8,7148.550011514024,0.026707875076681376,0.3722332490462888,0.8021288209606987,1.3432400770892494,0.5513831599543764
pen-based,KMeans_Standard,6,euclidean,9,6629.07436611684,0.01979987509548664,0.4192124507847202,0.8159570596797671,1.2424210020112836,0.5943422544598648
pen-based,KMeans_Standard,6,manhattan,0,25867.280194054718,0.03295704093761742,0.41536515437513577,0.789665211062591,1.276049325925375,0.574197449800346
pen-based,KMeans_Standard,6,manhattan,1,27301.632352799417,0.040951750008389354,0.36488343803633577,0.7847525473071325,1.5439369242713867,0.5396195497259803
pen-based,KMeans_Standard,6,manhattan,2,27551.800495196785,0.03184100007638335,0.35101650321098493,0.7595524017467249,1.353136057591245,0.5226926029488393
pen-based,KMeans_Standard,6,manhattan,3,26029.027035443654,0.043889999855309725,0.39144106049107286,0.7567321688500728,1.3521685683926472,0.5614847321503044
pen-based,KMeans_Standard,6,manhattan,4,25869.912846674233,0.14007549989037216,0.41552347283460755,0.7897561863173217,1.277456169651887,0.574356668544799
pen-based,KMeans_Standard,6,manhattan,5,26030.69320446058,0.03275724989362061,0.3897093410861075,0.7544577874818049,1.356091296463088,0.5596880434510265
pen-based,KMeans_Standard,6,manhattan,6,26032.795938261042,0.044969124952331185,0.38941315724321673,0.7540029112081513,1.355850014552759,0.5592538864692107
pen-based,KMeans_Standard,6,manhattan,7,25867.218845395066,0.023973125033080578,0.41537340171940246,0.7897561863173217,1.2762908598219591,0.5742259040353572
pen-based,KMeans_Standard,6,manhattan,8,27261.595654476405,0.03822204191237688,0.37035152706699687,0.8114992721979621,1.3534921480095463,0.5549890865612254
pen-based,KMeans_Standard,6,manhattan,9,26046.07138311641,0.04536641598679125,0.3983997772820672,0.786481077147016,1.294350131201614,0.5734012363983422
pen-based,KMeans_Standard,7,euclidean,0,6629.465627773371,0.08770070783793926,0.45197968699720337,0.7882096069868996,1.3041261315951485,0.6217810726484465
pen-based,KMeans_Standard,7,euclidean,1,6249.4634700412225,0.039643416879698634,0.43528141713139873,0.8024017467248908,1.2352246516844516,0.613002615863541
pen-based,KMeans_Standard,7,euclidean,2,6249.460067806525,0.052254709182307124,0.43511613914729236,0.8024017467248908,1.2350891380916669,0.6129098158659719
pen-based,KMeans_Standard,7,euclidean,3,6250.047631238635,0.03088008309714496,0.43462889680054856,0.8025836972343523,1.2316808748107846,0.6129748098993356
pen-based,KMeans_Standard,7,euclidean,4,5999.393791743148,0.08142987499013543,0.47232955670566706,0.7959425036390102,1.2334714215595806,0.6405538910015159
pen-based,KMeans_Standard,7,euclidean,5,5999.420325577468,0.05903350003063679,0.47264366170695354,0.7955786026200873,1.2360113940707986,0.64045861846134
pen-based,KMeans_Standard,7,euclidean,6,6612.459438929663,0.06868679192848504,0.458349408392747,0.7622816593886463,1.4942141260524544,0.618171520383575
pen-based,KMeans_Standard,7,euclidean,7,6629.359552768382,0.03363841702230275,0.45251315476501147,0.7887554585152838,1.3051008316407486,0.6222570031442914
pen-based,KMeans_Standard,7,euclidean,8,6882.014664444129,0.0551933329552412,0.40670358165555165,0.7925764192139738,1.4589022781385885,0.603326534092034
pen-based,KMeans_Standard,7,euclidean,9,5999.335833654901,0.03863220801576972,0.47282626929244376,0.7961244541484717,1.2340796441753616,0.6407730693731531
pen-based,KMeans_Standard,7,manhattan,0,25157.92047308821,0.03627745807170868,0.4245659042691162,0.740174672489083,1.5052572979861103,0.5902869878876776
pen-based,KMeans_Standard,7,manhattan,1,26374.274690431415,0.13148291688412428,0.40347483838716897,0.7951237263464338,1.4768791146656295,0.6019499742853753
pen-based,KMeans_Standard,7,manhattan,2,25211.45698756115,0.053123916033655405,0.4168514944849601,0.7535480349344978,1.3277775036850747,0.5876762288214429
pen-based,KMeans_Standard,7,manhattan,3,25210.223132831226,0.1603020839393139,0.4184253654618333,0.7551855895196506,1.3415607085642203,0.5896586561475211
pen-based,KMeans_Standard,7,manhattan,4,25154.361735914423,0.05204020789824426,0.4535042991580853,0.7842976710334789,1.334433470787496,0.6199460064204297
pen-based,KMeans_Standard,7,manhattan,5,24123.642656559507,0.14736058400012553,0.4570593864649916,0.7803857350800583,1.2409967370823993,0.6290597090887319
pen-based,KMeans_Standard,7,manhattan,6,25024.149895436545,0.07410249998793006,0.4603004042269887,0.7524563318777293,1.5162715332533734,0.6139721820265105
pen-based,KMeans_Standard,7,manhattan,7,24124.144824905718,0.06679904111661017,0.4571913613948946,0.7806586608442504,1.240798672131128,0.6293079856865876
pen-based,KMeans_Standard,7,manhattan,8,25208.887928335833,0.0418635830283165,0.41828166646576626,0.7548216885007278,1.341268984125757,0.5894658835047474
pen-based,KMeans_Standard,7,manhattan,9,24123.332756728945,0.060749541968107224,0.45693473164890797,0.7803857350800583,1.241371205056303,0.6290758895124227
pen-based,KMeans_Standard,8,euclidean,0,5639.6180674448715,0.10572716710157692,0.5157824268182902,0.787117903930131,1.291015570969479,0.6848912036443022
pen-based,KMeans_Standard,8,euclidean,1,5624.453713579334,0.04496858408674598,0.49292786267745514,0.7842976710334789,1.23365208340645,0.6607969967514338
pen-based,KMeans_Standard,8,euclidean,2,5982.809607565939,0.06971270800568163,0.47886177454639717,0.7927583697234353,1.3507195287459806,0.664878137611809
pen-based,KMeans_Standard,8,euclidean,3,5624.992668565089,0.039544541854411364,0.4917217699291961,0.7840247452692868,1.231150146691058,0.6603634538963992
pen-based,KMeans_Standard,8,euclidean,4,5639.562336680825,0.05609112489037216,0.5154551383345567,0.787117903930131,1.2913763652691441,0.6848432167255019
pen-based,KMeans_Standard,8,euclidean,5,5639.6843292245385,0.04334587510675192,0.5156180542620914,0.787754730713246,1.291679578481367,0.6854039412599466
pen-based,KMeans_Standard,8,euclidean,6,6250.665639503091,0.044050333090126514,0.4659566000753937,0.7527292576419214,1.4089086158837902,0.6385006160878303
pen-based,KMeans_Standard,8,euclidean,7,5639.583441824633,0.043992541963234544,0.5163165824603699,0.7875727802037845,1.2921167848185995,0.6852444919561459
pen-based,KMeans_Standard,8,euclidean,8,6528.477597714185,0.06768062501214445,0.3990100190644956,0.763009461426492,1.4219771913405608,0.6039340035077851
pen-based,KMeans_Standard,8,euclidean,9,5624.395020297538,0.03864799998700619,0.4920341961677823,0.7835698689956332,1.2330487593922907,0.6601933167378801
pen-based,KMeans_Standard,8,manhattan,0,23110.606927549597,0.0648731249384582,0.5388716668649066,0.7793850072780204,1.4004627150456015,0.6829664491714509
pen-based,KMeans_Standard,8,manhattan,1,23353.119907263794,0.06207683403044939,0.4429451825437293,0.7333515283842795,1.2747793524195317,0.6120164263806386
pen-based,KMeans_Standard,8,manhattan,2,24380.344136578056,0.059702042024582624,0.43566145638998616,0.7238901018922853,1.4473194969769123,0.619248824367748
pen-based,KMeans_Standard,8,manhattan,3,23311.993097048395,0.039269624976441264,0.4886050357850428,0.7797489082969432,1.2667249349110057,0.6581674831453553
pen-based,KMeans_Standard,8,manhattan,4,23403.77519093692,0.07851329213008285,0.501001021017106,0.7750181950509462,1.2910915090338335,0.6745414539149108
pen-based,KMeans_Standard,8,manhattan,5,23405.096785730064,0.06540304096415639,0.5017436304158754,0.7752911208151383,1.294754108768227,0.6747699643414544
pen-based,KMeans_Standard,8,manhattan,6,24327.5934736726,0.12592270807363093,0.44819645519065865,0.7353529839883551,1.4374531869622074,0.6310345110531826
pen-based,KMeans_Standard,8,manhattan,7,23351.20704946988,0.15380612504668534,0.4425069193459397,0.7334425036390102,1.2724451289340806,0.6119578533244394
pen-based,KMeans_Standard,8,manhattan,8,24405.01495431416,0.05030599981546402,0.4059169888999802,0.7202510917030568,1.323358253888376,0.5818011720044302
pen-based,KMeans_Standard,8,manhattan,9,23354.188270769737,0.09521229099482298,0.44297204203447904,0.7334425036390102,1.2739412559810792,0.6120528400374023
pen-based,KMeans_Standard,9,euclidean,0,5425.871156942182,0.07944537489674985,0.5465205638508865,0.783933770014556,1.3212963384802534,0.6998331295735709
pen-based,KMeans_Standard,9,euclidean,1,5267.076195561607,0.1443397079128772,0.5353312049444447,0.7746542940320232,1.2628222821577302,0.7044402845575686
pen-based,KMeans_Standard,9,euclidean,2,5635.255675701519,0.06652316590771079,0.4699862254696181,0.7646470160116449,1.323355296880799,0.6661709792552823
pen-based,KMeans_Standard,9,euclidean,3,5268.0912693437485,0.04618820804171264,0.5385542213158331,0.7756550218340611,1.2825448135087931,0.705558700211393
pen-based,KMeans_Standard,9,euclidean,4,5425.9478906731,0.0941064590588212,0.5457060457784999,0.7833879184861717,1.3194072951247655,0.6992272613494938
pen-based,KMeans_Standard,9,euclidean,5,5355.408144257161,0.1064053331501782,0.586342672173476,0.7745633187772926,1.4095096594190302,0.733927514092737
pen-based,KMeans_Standard,9,euclidean,6,5359.812122470691,0.05360029102303088,0.5444252577212317,0.776018922852984,1.3061379241344517,0.7139545509247694
pen-based,KMeans_Standard,9,euclidean,7,5470.130775642781,0.12299587507732213,0.49409118639055866,0.7417212518195051,1.329949560982521,0.6584880650559033
pen-based,KMeans_Standard,9,euclidean,8,5635.099555977282,0.1422752500511706,0.47093738330109275,0.7652838427947598,1.321868658720995,0.666844341261087
pen-based,KMeans_Standard,9,euclidean,9,5284.769509594871,0.050184624968096614,0.4851453619917199,0.7579148471615721,1.2256796461218484,0.6635479235375408
pen-based,KMeans_Standard,9,manhattan,0,22931.40916114602,0.06690537510439754,0.5206774975110163,0.768740902474527,1.3280196468002903,0.6850721509116053
pen-based,KMeans_Standard,9,manhattan,1,22914.778503605812,0.08057541586458683,0.4193468421531622,0.6942321688500728,1.370551848460365,0.5924618647504339
pen-based,KMeans_Standard,9,manhattan,2,22408.158178307363,0.09698441694490612,0.5362360261810409,0.7663755458515283,1.3554970213021698,0.7060295597583611
pen-based,KMeans_Standard,9,manhattan,3,22591.790316442595,0.09655762510374188,0.539815829186874,0.7755640465793304,1.3107343635573674,0.7050520963707259
pen-based,KMeans_Standard,9,manhattan,4,22833.03889310132,0.08513250015676022,0.46857090876346597,0.7207969432314411,1.4294557431415087,0.6248393045793715
pen-based,KMeans_Standard,9,manhattan,5,22414.543260782182,0.06411541695706546,0.5872590341811339,0.7701055312954876,1.4257197450835821,0.7259067091213206
pen-based,KMeans_Standard,9,manhattan,6,22398.593024707887,0.13582916604354978,0.5381471778687664,0.7678311499272198,1.3535142712040553,0.7074698480311478
pen-based,KMeans_Standard,9,manhattan,7,22628.560625185004,0.15538725000806153,0.4872109845282405,0.7293486171761281,1.3119964866205693,0.6587330486020396
pen-based,KMeans_Standard,9,manhattan,8,23454.785604944307,0.060793833108618855,0.46284401156412325,0.7180676855895196,1.4104813444225561,0.6408988065753715
pen-based,KMeans_Standard,9,manhattan,9,22912.196289033407,0.1522354579064995,0.41973880094960414,0.6959606986899564,1.3716026454956298,0.5944753146606242
pen-based,KMeans_Standard,10,euclidean,0,5143.999928937292,0.07912166696041822,0.622072195619917,0.7710152838427947,1.4189284316926276,0.7484981560463826
pen-based,KMeans_Standard,10,euclidean,1,5086.750125136077,0.07761883293278515,0.5150057086763885,0.7448144104803494,1.2775905458857308,0.6939333069138902
pen-based,KMeans_Standard,10,euclidean,2,5394.892121625779,0.05650574993342161,0.4761545714968363,0.7534570596797671,1.261673942651383,0.6606750054285353
pen-based,KMeans_Standard,10,euclidean,3,5051.982331835814,0.10832387511618435,0.5719743610791804,0.7710152838427947,1.3403953486092142,0.7228273602767752
pen-based,KMeans_Standard,10,euclidean,4,5081.232920970109,0.13588266703300178,0.5378895423615657,0.7429949053857351,1.347904275979609,0.6940104482225029
pen-based,KMeans_Standard,10,euclidean,5,5027.9226530008555,0.07004187488928437,0.5691194322143703,0.7390829694323144,1.423055377755443,0.7320521008231677
pen-based,KMeans_Standard,10,euclidean,6,5241.310173548921,0.06845829216763377,0.5216093412617058,0.7358988355167394,1.3389447057681763,0.6956415295507461
pen-based,KMeans_Standard,10,euclidean,7,5187.128747989427,0.13664112496189773,0.5638867663756532,0.7288027656477438,1.4337604043527148,0.7069802222081162
pen-based,KMeans_Standard,10,euclidean,8,5394.8907371516,0.14657508302479982,0.4759568716329177,0.7533660844250364,1.261557860061186,0.660590551225524
pen-based,KMeans_Standard,10,euclidean,9,5048.615890450028,0.06605720799416304,0.48931391155314774,0.7435407569141194,1.1777367506758962,0.6552796586108173
pen-based,KMeans_Standard,10,manhattan,0,21934.4860568804,0.059711291920393705,0.6093242122996488,0.7635553129548762,1.4341979092330732,0.7359133042042778
pen-based,KMeans_Standard,10,manhattan,1,22439.69483759227,0.08826850005425513,0.43128032504645497,0.6794032023289666,1.4458002055983654,0.5978701043386204
pen-based,KMeans_Standard,10,manhattan,2,22004.64197105422,0.10435074986889958,0.5363951188950721,0.7450873362445415,1.405193260255731,0.7074724158296926
pen-based,KMeans_Standard,10,manhattan,3,22113.34743837561,0.1919423749204725,0.560814033717253,0.768740902474527,1.3357643643966104,0.7151642532170785
