dataset,algorithm,n_clusters,metric,linkage,runtime_sec,runtime,ari,purity,davies_bouldin,f_measure
mushroom,Agglomerative,2,euclidean,complete,1.5160702080465853,1.5169761660508811,0.08515916817831792,0.38749384539635645,2.009081686768227,0.4345869518126977
mushroom,Agglomerative,2,manhattan,complete,1.6914387922734022,1.69218504242599,0.08515916817831792,0.38749384539635645,2.009081686768227,0.4345869518126977
mushroom,Agglomerative,2,cosine,complete,3.444692292250693,3.4454777501523495,0.08515916817831792,0.38749384539635645,2.009081686768227,0.4345869518126977
mushroom,Agglomerative,2,euclidean,average,1.4650705410167575,1.465708874631673,-0.002312786553014739,0.38749384539635645,1.447273672457769,0.38727217735807584
mushroom,Agglomerative,2,manhattan,average,1.7544901249930263,1.7553872079588473,-0.002312786553014739,0.38749384539635645,1.447273672457769,0.38727217735807584
mushroom,Agglomerative,2,cosine,average,3.6114222924225032,3.6123408749699593,-0.002312786553014739,0.38749384539635645,1.447273672457769,0.38727217735807584
mushroom,Agglomerative,2,euclidean,single,2.425489124841988,2.426259709056467,-0.003108108889026335,0.38749384539635645,1.1825491300137296,0.38716170514018483
mushroom,Agglomerative,2,manhattan,single,2.1629341249354184,2.163800749927759,-0.003108108889026335,0.38749384539635645,1.1825491300137296,0.38716170514018483
mushroom,Agglomerative,2,cosine,single,3.1900346246547997,3.190769041888416,-0.003108108889026335,0.38749384539635645,1.1825491300137296,0.38716170514018483
mushroom,Agglomerative,3,euclidean,complete,1.4602685002610087,1.461124874651432,0.08465205424867686,0.38749384539635645,1.7600090130005555,0.4352235001851994
mushroom,Agglomerative,3,manhattan,complete,1.716681499965489,1.7175657921470702,0.08465205424867686,0.38749384539635645,1.7600090130005555,0.4352235001851994
mushroom,Agglomerative,3,cosine,complete,3.4673285828903317,3.468258666805923,0.08465205424867686,0.38749384539635645,1.7600090130005555,0.4352235001851994
mushroom,Agglomerative,3,euclidean,average,1.4465737496502697,1.447501125279814,0.08510307646147312,0.38749384539635645,1.7828303216964807,0.43271865203165816
mushroom,Agglomerative,3,manhattan,average,1.6867672922089696,1.6876547913998365,0.08510307646147312,0.38749384539635645,1.7828303216964807,0.43271865203165816
mushroom,Agglomerative,3,cosine,average,3.4390095002017915,3.4398701670579612,0.08510307646147312,0.38749384539635645,1.7828303216964807,0.43271865203165816
mushroom,Agglomerative,3,euclidean,single,2.2956577502191067,2.29654408339411,0.018925484835618487,0.41112752338749387,1.360195122272042,0.4132321146406269
mushroom,Agglomerative,3,manhattan,single,2.109056499786675,2.1099824169650674,0.018925484835618487,0.41112752338749387,1.360195122272042,0.4132321146406269
mushroom,Agglomerative,3,cosine,single,3.136844541877508,3.1377389170229435,0.018925484835618487,0.41112752338749387,1.360195122272042,0.4132321146406269
mushroom,Agglomerative,4,euclidean,complete,1.4433753341436386,1.4441840420477092,0.19558982636406363,0.5233874938453964,2.25283766737823,0.5251134919002873
mushroom,Agglomerative,4,manhattan,complete,1.7258574170991778,1.7265922091901302,0.19558982636406363,0.5233874938453964,2.25283766737823,0.5251134919002873
mushroom,Agglomerative,4,cosine,complete,3.576195207890123,3.5772275826893747,0.19558982636406363,0.5233874938453964,2.25283766737823,0.5251134919002873
mushroom,Agglomerative,4,euclidean,average,1.5172070828266442,1.5180328749120235,0.11551508539679155,0.41112752338749387,1.6742204732521562,0.4478084851416788
mushroom,Agglomerative,4,manhattan,average,1.7742452500388026,1.7751784999854863,0.11551508539679155,0.41112752338749387,1.6742204732521562,0.4478084851416788
mushroom,Agglomerative,4,cosine,average,3.5400978340767324,3.5409417496994138,0.11551508539679155,0.41112752338749387,1.6742204732521562,0.4478084851416788
mushroom,Agglomerative,4,euclidean,single,2.354830625001341,2.3554934998974204,0.019877642980625786,0.4121122599704579,1.275396692647511,0.4135196591121022
mushroom,Agglomerative,4,manhattan,single,2.2033946248702705,2.2041835421696305,0.019877642980625786,0.4121122599704579,1.275396692647511,0.4135196591121022
mushroom,Agglomerative,4,cosine,single,3.18434533290565,3.185243417043239,0.019877642980625786,0.4121122599704579,1.275396692647511,0.4135196591121022
mushroom,Agglomerative,5,euclidean,complete,1.4293141248635948,1.430261708330363,0.21323732456011782,0.5480059084194978,2.0850569528275993,0.5325284626292253
mushroom,Agglomerative,5,manhattan,complete,1.7022314588539302,1.7031473750248551,0.21323732456011782,0.5480059084194978,2.0850569528275993,0.5325284626292253
mushroom,Agglomerative,5,cosine,complete,3.477415499743074,3.478376999963075,0.21323732456011782,0.5480059084194978,2.0850569528275993,0.5325284626292253
mushroom,Agglomerative,5,euclidean,average,1.4647150416858494,1.4658125001005828,0.11552504052991881,0.4121122599704579,1.4703572037972417,0.4478084851416788
mushroom,Agglomerative,5,manhattan,average,1.7133222077973187,1.7139945412054658,0.11552504052991881,0.4121122599704579,1.4703572037972417,0.4478084851416788
mushroom,Agglomerative,5,cosine,average,3.474792083259672,3.4757887916639447,0.11552504052991881,0.4121122599704579,1.4703572037972417,0.4478084851416788
mushroom,Agglomerative,5,euclidean,single,2.3098262501880527,2.310713707935065,0.020562764028750593,0.4121122599704579,1.3112360554405493,0.4145105347256724
mushroom,Agglomerative,5,manhattan,single,2.094700540881604,2.095377415884286,0.020562764028750593,0.4121122599704579,1.3112360554405493,0.4145105347256724
mushroom,Agglomerative,5,cosine,single,3.1520013329572976,3.1527641247957945,0.020562764028750593,0.4121122599704579,1.3112360554405493,0.4145105347256724
mushroom,Agglomerative,6,euclidean,complete,1.4632792910560966,1.4642342496663332,0.23764760827572798,0.567700640078779,2.0901522022163763,0.5521146658871479
