dataset,algorithm,n_clusters,metric,linkage,runtime_sec,runtime,ari,purity,davies_bouldin,f_measure,n_components,init_params,bic,avg_log_likelihood,run_id
mushroom,Agglomerative,2.0,euclidean,complete,0.89441545799491,0.8948967080214061,0.08515916817831792,0.38749384539635645,2.009081686768227,0.4345869518126977,,,,,
mushroom,Agglomerative,2.0,manhattan,complete,0.9756264580064453,0.9761499169981107,0.08515916817831792,0.38749384539635645,2.009081686768227,0.4345869518126977,,,,,
mushroom,Agglomerative,2.0,cosine,complete,2.0919842919975054,2.0924946250161156,0.08515916817831792,0.38749384539635645,2.009081686768227,0.4345869518126977,,,,,
mushroom,Agglomerative,2.0,euclidean,average,0.8979068750049919,0.8984189159818925,-0.002312786553014739,0.38749384539635645,1.447273672457769,0.38727217735807584,,,,,
mushroom,Agglomerative,2.0,manhattan,average,0.9755114580038935,0.9761189589917194,-0.002312786553014739,0.38749384539635645,1.447273672457769,0.38727217735807584,,,,,
mushroom,Agglomerative,2.0,cosine,average,2.0823107500036713,2.0828537920024246,-0.002312786553014739,0.38749384539635645,1.447273672457769,0.38727217735807584,,,,,
mushroom,Agglomerative,2.0,euclidean,single,1.0385187079955358,1.0389223330130335,-0.003108108889026335,0.38749384539635645,1.1825491300137296,0.38716170514018483,,,,,
mushroom,Agglomerative,2.0,manhattan,single,0.9386408330174163,0.9391956249892246,-0.003108108889026335,0.38749384539635645,1.1825491300137296,0.38716170514018483,,,,,
mushroom,Agglomerative,2.0,cosine,single,1.8881957499834243,1.8886782499903347,-0.003108108889026335,0.38749384539635645,1.1825491300137296,0.38716170514018483,,,,,
mushroom,Agglomerative,3.0,euclidean,complete,0.8890941670106258,0.8896409579901956,0.08465205424867686,0.38749384539635645,1.7600090130005555,0.4352235001851994,,,,,
mushroom,Agglomerative,3.0,manhattan,complete,0.9699851659825072,0.9705645829963032,0.08465205424867686,0.38749384539635645,1.7600090130005555,0.4352235001851994,,,,,
mushroom,Agglomerative,3.0,cosine,complete,2.0761909159773495,2.076710124994861,0.08465205424867686,0.38749384539635645,1.7600090130005555,0.4352235001851994,,,,,
mushroom,Agglomerative,3.0,euclidean,average,0.8901354589906987,0.8907357910065912,0.08510307646147312,0.38749384539635645,1.7828303216964805,0.43271865203165816,,,,,
mushroom,Agglomerative,3.0,manhattan,average,0.9771650419861544,0.9777055000013206,0.08510307646147312,0.38749384539635645,1.7828303216964805,0.43271865203165816,,,,,
mushroom,Agglomerative,3.0,cosine,average,2.076355249999324,2.0768978749983944,0.08510307646147312,0.38749384539635645,1.7828303216964805,0.43271865203165816,,,,,
mushroom,Agglomerative,3.0,euclidean,single,1.0315702079969924,1.0320540000102483,0.018925484835618487,0.41112752338749387,1.360195122272042,0.4132321146406269,,,,,
mushroom,Agglomerative,3.0,manhattan,single,0.9368039580003824,0.9372466249915306,0.018925484835618487,0.41112752338749387,1.360195122272042,0.4132321146406269,,,,,
mushroom,Agglomerative,3.0,cosine,single,1.8745058340136893,1.8750049999798648,0.018925484835618487,0.41112752338749387,1.360195122272042,0.4132321146406269,,,,,
mushroom,Agglomerative,4.0,euclidean,complete,0.8852920419885777,0.8856654170085676,0.19558982636406363,0.5233874938453964,2.25283766737823,0.5251134919002873,,,,,
mushroom,Agglomerative,4.0,manhattan,complete,0.9686795409943443,0.9691986250109039,0.19558982636406363,0.5233874938453964,2.25283766737823,0.5251134919002873,,,,,
mushroom,Agglomerative,4.0,cosine,complete,2.063162915990688,2.063539082999341,0.19558982636406363,0.5233874938453964,2.25283766737823,0.5251134919002873,,,,,
mushroom,Agglomerative,4.0,euclidean,average,0.8894321669940837,0.889899667003192,0.11551508539679155,0.41112752338749387,1.6742204732521557,0.4478084851416788,,,,,
mushroom,Agglomerative,4.0,manhattan,average,0.9703581670182757,0.9707514170149807,0.11551508539679155,0.41112752338749387,1.6742204732521557,0.4478084851416788,,,,,
mushroom,Agglomerative,4.0,cosine,average,2.0583083750098012,2.0587718750175554,0.11551508539679155,0.41112752338749387,1.6742204732521557,0.4478084851416788,,,,,
mushroom,Agglomerative,4.0,euclidean,single,1.026480750006158,1.0269921670260374,0.019877642980625786,0.4121122599704579,1.275396692647511,0.4135196591121022,,,,,
mushroom,Agglomerative,4.0,manhattan,single,0.9336990420124494,0.9341169580002315,0.019877642980625786,0.4121122599704579,1.275396692647511,0.4135196591121022,,,,,
mushroom,Agglomerative,4.0,cosine,single,1.8669991659990046,1.8674847499933094,0.019877642980625786,0.4121122599704579,1.275396692647511,0.4135196591121022,,,,,
mushroom,Agglomerative,5.0,euclidean,complete,0.8837682080047671,0.8842613750020973,0.21323732456011782,0.5480059084194978,2.0850569528275993,0.5325284626292253,,,,,
mushroom,Agglomerative,5.0,manhattan,complete,0.9648277079977561,0.9653438749955967,0.21323732456011782,0.5480059084194978,2.0850569528275993,0.5325284626292253,,,,,
mushroom,Agglomerative,5.0,cosine,complete,2.04740574999596,2.047901665995596,0.21323732456011782,0.5480059084194978,2.0850569528275993,0.5325284626292253,,,,,
mushroom,Agglomerative,5.0,euclidean,average,0.8887844999844674,0.8891449160000775,0.11552504052991881,0.4121122599704579,1.4703572037972417,0.4478084851416788,,,,,
mushroom,Agglomerative,5.0,manhattan,average,0.9673738339915872,0.96776925001177,0.11552504052991881,0.4121122599704579,1.4703572037972417,0.4478084851416788,,,,,
mushroom,Agglomerative,5.0,cosine,average,2.050966041017091,2.0513790839759167,0.11552504052991881,0.4121122599704579,1.4703572037972417,0.4478084851416788,,,,,
mushroom,Agglomerative,5.0,euclidean,single,1.0248023330059368,1.0252567080024164,0.020562764028750593,0.4121122599704579,1.3112360554405493,0.4145105347256724,,,,,
mushroom,Agglomerative,5.0,manhattan,single,0.9323020000010729,0.9327586670115124,0.020562764028750593,0.4121122599704579,1.3112360554405493,0.4145105347256724,,,,,
mushroom,Agglomerative,5.0,cosine,single,1.8543452919984702,1.8546886669937521,0.020562764028750593,0.4121122599704579,1.3112360554405493,0.4145105347256724,,,,,
mushroom,Agglomerative,6.0,euclidean,complete,0.8826308340067044,0.8829494999954477,0.23764760827572798,0.567700640078779,2.090152202216376,0.5521146658871479,,,,,
mushroom,Agglomerative,6.0,manhattan,complete,0.9581219170067925,0.9587152920139488,0.23764760827572798,0.567700640078779,2.090152202216376,0.5521146658871479,,,,,
mushroom,Agglomerative,6.0,cosine,complete,2.054961916001048,2.055452041007811,0.23764760827572798,0.567700640078779,2.090152202216376,0.5521146658871479,,,,,
mushroom,Agglomerative,6.0,euclidean,average,0.8970937919802964,0.8977108750259504,0.13497446409090014,0.4121122599704579,1.3144793497654959,0.4449444467707459,,,,,
mushroom,Agglomerative,6.0,manhattan,average,0.9662540830031503,0.9667939160135575,0.13497446409090014,0.4121122599704579,1.3144793497654959,0.4449444467707459,,,,,
mushroom,Agglomerative,6.0,cosine,average,2.0435881250014063,2.044078208011342,0.13497446409090014,0.4121122599704579,1.3144793497654959,0.4449444467707459,,,,,
mushroom,Agglomerative,6.0,euclidean,single,1.0203891250130255,1.0209430829854682,0.13497446409090014,0.4121122599704579,1.3144793497654959,0.4449444467707459,,,,,
mushroom,Agglomerative,6.0,manhattan,single,0.9272316669812426,0.9277427500055637,0.13497446409090014,0.4121122599704579,1.3144793497654959,0.4449444467707459,,,,,
