dataset,algorithm,n_clusters,metric,linkage,runtime_sec,runtime,ari,purity,davies_bouldin,f_measure,n_components,init_params,bic,avg_log_likelihood,run_id
adult,Agglomerative,2.0,euclidean,complete,74.53196566700353,74.53540912500466,-0.01230557330438653,0.7607182343065395,2.5788987009644098,0.5776377117417666,,,,,
adult,Agglomerative,2.0,manhattan,complete,80.95689100000891,80.95983683300437,-0.03846834681154772,0.7607182343065395,2.6648339001546355,0.611923455857324,,,,,
adult,Agglomerative,2.0,cosine,complete,123.70559724999475,123.70747566700447,-0.06758043238657638,0.7607182343065395,3.099326666597344,0.6323809024813314,,,,,
adult,Agglomerative,2.0,euclidean,average,95.23645629201201,95.2382445000112,-0.00014302732311514675,0.7607182343065395,2.1840600037960765,0.7495654013994199,,,,,
adult,Agglomerative,2.0,manhattan,average,56.18646358299884,56.18818720802665,-5.6129557888828813e-05,0.7607182343065395,1.4005635189508678,0.7497210412668203,,,,,
adult,Agglomerative,2.0,cosine,average,125.70811224999488,125.70989966701018,-0.00021931583405549338,0.7607182343065395,1.805871012826467,0.7496456001504566,,,,,
adult,Agglomerative,2.0,euclidean,single,35.41515737498412,35.41668774999562,-2.8067313866905326e-05,0.7607182343065395,0.66773042603061,0.7497295629993657,,,,,
adult,Agglomerative,2.0,manhattan,single,32.343298833002336,32.34467412502272,-2.8067313866905326e-05,0.7607182343065395,0.66773042603061,0.7497295629993657,,,,,
adult,Agglomerative,2.0,cosine,single,62.72553308401257,62.72704512500786,-2.8067313866905326e-05,0.7607182343065395,0.66773042603061,0.7497295629993657,,,,,
adult,Agglomerative,3.0,euclidean,complete,72.82498016700265,72.82717166602379,-0.015707482294564368,0.7607182343065395,2.6623080524061096,0.5776377117417666,,,,,
adult,Agglomerative,3.0,manhattan,complete,54.74635600001784,54.748169792001136,-0.04963249678837759,0.7607182343065395,3.375165654060923,0.611923455857324,,,,,
adult,Agglomerative,3.0,cosine,complete,85.57596399998874,85.57753599999705,-0.0270934638340326,0.7607182343065395,3.146947966125982,0.5322356377755109,,,,,
adult,Agglomerative,3.0,euclidean,average,55.358429749991046,55.35991904200637,-0.00014304619670439466,0.7607182343065395,1.6878216487213689,0.7495654013994199,,,,,
adult,Agglomerative,3.0,manhattan,average,58.45361054199748,58.45522033300949,0.0003302842880234138,0.7607182343065395,1.9869222168097016,0.7495802347441682,,,,,
adult,Agglomerative,3.0,cosine,average,87.28198608299135,87.28428237501066,-0.0004434525070152783,0.7607182343065395,1.8323944347110965,0.749577405629022,,,,,
adult,Agglomerative,3.0,euclidean,single,35.6134205829876,35.614737208001316,-5.613123455399442e-05,0.7607182343065395,0.664936887004521,0.7497210412668203,,,,,
adult,Agglomerative,3.0,manhattan,single,32.475847166992025,32.47719866700936,-5.613123455399442e-05,0.7607182343065395,0.664936887004521,0.7497210412668203,,,,,
adult,Agglomerative,3.0,cosine,single,62.47143370899721,62.472865624993574,-5.613123455399442e-05,0.7607182343065395,0.7000546431121691,0.7497210412668203,,,,,
adult,Agglomerative,4.0,euclidean,complete,64.5824136660085,64.58390595801757,0.053872725098158394,0.7607182343065395,2.9823537494395076,0.5637860111681574,,,,,
adult,Agglomerative,4.0,manhattan,complete,51.75199099999736,51.7537916660076,0.031216521870543048,0.7607182343065395,3.5001510162883838,0.5083572120419392,,,,,
adult,Agglomerative,4.0,cosine,complete,84.64824599999702,84.64970300000277,-0.051644772272082286,0.7607182343065395,3.9395208897202227,0.5322356377755109,,,,,
adult,Agglomerative,4.0,euclidean,average,50.32754737499636,50.329043999983696,-8.48504628311327e-05,0.7607182343065395,1.9950510467266502,0.7494279927812099,,,,,
adult,Agglomerative,4.0,manhattan,average,52.07417929198709,52.075699708017055,-0.0015490887579191095,0.7607182343065395,2.3088291117870128,0.7489269318089586,,,,,
adult,Agglomerative,4.0,cosine,average,90.73558375000721,90.73723341699224,-0.0012536229374557467,0.7607182343065395,1.90773731747209,0.7493301020976578,,,,,
adult,Agglomerative,4.0,euclidean,single,35.7609032499895,35.7623412499961,-8.419176242523625e-05,0.7607182343065395,0.6774335480003264,0.749712519351021,,,,,
adult,Agglomerative,4.0,manhattan,single,32.71780654101167,32.71939312500763,-8.419176242523625e-05,0.7607182343065395,0.6774335480003264,0.749712519351021,,,,,
adult,Agglomerative,4.0,cosine,single,62.61300308298087,62.615091415995266,-8.419176242523625e-05,0.7607182343065395,0.6910803281900278,0.749712519351021,,,,,
adult,Agglomerative,5.0,euclidean,complete,53.30952737500775,53.31107504101237,0.028474492212422556,0.7607182343065395,3.083205564665753,0.5103491089378944,,,,,
adult,Agglomerative,5.0,manhattan,complete,53.11854295802186,53.12005145798321,0.014709041920863256,0.7607182343065395,3.5847165861265182,0.5083572120419392,,,,,
adult,Agglomerative,5.0,cosine,complete,92.11376479198225,92.1154126659967,-0.05598573690656762,0.7607182343065395,4.3279154409061995,0.5322356377755109,,,,,
adult,Agglomerative,5.0,euclidean,average,54.963722457992844,54.96537212500698,-8.827628810253103e-06,0.7607182343065395,2.0600412593296213,0.7493477206377729,,,,,
adult,Agglomerative,5.0,manhattan,average,60.65778829201008,60.65961445798166,-0.0015490163124081311,0.7607182343065395,2.1868672935113005,0.7489269318089586,,,,,
adult,Agglomerative,5.0,cosine,average,109.49011154097388,109.49174179200782,-0.0013094372331735355,0.7607182343065395,1.81507608184758,0.7493130409941906,,,,,
adult,Agglomerative,5.0,euclidean,single,36.12470870799734,36.12608695900417,-0.00011224889784454247,0.7607182343065395,0.7027431399158056,0.7497039972519629,,,,,
