dataset,algorithm,n_clusters,run_id,inertia,metric,runtime,ari,purity,davies_bouldin,f_measure,kernel,param_m,param_alpha
adult,KMeans_Standard,6,8,153048.46619460455,euclidean,0.8687330420070793,-0.01856834554194063,0.7607182343065395,2.686242492523237,0.4284619100424602,,,
adult,KMeans_Standard,6,9,147264.39019032643,euclidean,0.5939596660027746,0.015584102314877226,0.7607182343065395,2.7639168960774114,0.35503539742392043,,,
adult,KMeans_Standard,6,0,312319.0705416707,manhattan,2.8446719579806086,0.040811909184076574,0.8191924982596945,2.75078159922442,0.4055123884110378,,,
adult,KMeans_Standard,6,1,314634.7496642352,manhattan,0.7883561250055209,0.03959266034632413,0.7699316162319315,2.5535042279998197,0.4571909004602878,,,
adult,KMeans_Standard,6,2,311437.1728738731,manhattan,0.44185999999172054,-0.004859096395707151,0.7607182343065395,2.309716081507106,0.4299725510685357,,,
adult,KMeans_Standard,6,3,322495.2799933206,manhattan,0.9454570840171073,0.027793658749128845,0.7607182343065395,2.64819268422809,0.4084551932949,,,
adult,KMeans_Standard,6,4,311044.18481047126,manhattan,1.4281591670005582,0.017268127753151046,0.7607182343065395,2.6863822256444565,0.3854333013235991,,,
adult,KMeans_Standard,6,5,329043.9174186523,manhattan,1.105613416992128,0.06379996631208588,0.773453175545637,2.7793604014591975,0.5161919642074717,,,
adult,KMeans_Standard,6,6,319449.1932480042,manhattan,1.3003270830085967,0.024106714577168786,0.7956676630768601,2.710872871083369,0.4021111787106548,,,
adult,KMeans_Standard,6,7,329480.2737099685,manhattan,0.6702207500056829,0.04058420739420966,0.7607182343065395,2.9421834994174874,0.44827480975892836,,,
adult,KMeans_Standard,6,8,309745.8082508732,manhattan,1.0248213750019204,-0.009813238211245134,0.7607182343065395,2.2811624855447445,0.4288700018580609,,,
adult,KMeans_Standard,6,9,314133.86862628744,manhattan,0.9400574160099495,0.007378993357191376,0.7840178534867532,2.8064668688997076,0.40554032819870367,,,
adult,KMeans_Standard,7,0,145794.8959450079,euclidean,0.9678686250117607,0.015099150452230413,0.7665738503746775,2.575850652193421,0.38666147796720995,,,
adult,KMeans_Standard,7,1,147356.00147894231,euclidean,0.9914395000087097,0.03129653928186578,0.7607182343065395,2.6243643932109864,0.36756897883736595,,,
adult,KMeans_Standard,7,2,145094.67089126044,euclidean,0.40238391698221676,-0.021254432724811496,0.7607182343065395,2.2384294496448853,0.4282720878648557,,,
adult,KMeans_Standard,7,3,147845.75230896682,euclidean,0.49792112500290386,0.032039776833451925,0.7607182343065395,2.7268640812156515,0.36129709620409456,,,
adult,KMeans_Standard,7,4,144557.76608412422,euclidean,0.9275542079994921,-0.017763452125809383,0.7607182343065395,2.3620702579025807,0.428392911948779,,,
adult,KMeans_Standard,7,5,145340.9558044867,euclidean,0.5430360419850331,0.035032632748993646,0.7704639449653986,2.5537559754781785,0.40045920176747235,,,
adult,KMeans_Standard,7,6,147347.73387193304,euclidean,0.823628624988487,0.03328045171624191,0.8110232996191802,2.765832917774421,0.4218478957150363,,,
adult,KMeans_Standard,7,7,145668.17630043108,euclidean,0.4587533329904545,0.02040754548990883,0.7607182343065395,2.7608373302925124,0.3536059134163366,,,
adult,KMeans_Standard,7,8,149209.55955616292,euclidean,0.63991695799632,-0.024953955370433736,0.7607182343065395,2.678094401169983,0.4282145501569718,,,
adult,KMeans_Standard,7,9,143459.64951503082,euclidean,0.5554516660049558,0.004930978058766399,0.7607182343065395,2.671191423460222,0.3428108989208125,,,
adult,KMeans_Standard,7,0,304979.5165246744,manhattan,2.4702435409999453,0.0279267225678114,0.8141149011097006,2.658779634687011,0.3970145107064639,,,
adult,KMeans_Standard,7,1,311866.7032383976,manhattan,0.9778768329997547,0.028769817981618165,0.7834855247532861,2.772880001496923,0.388875722430313,,,
adult,KMeans_Standard,7,2,303517.18386808224,manhattan,0.6549614160030615,-0.021870851296633947,0.7607182343065395,2.246919934255309,0.4291342116256859,,,
adult,KMeans_Standard,7,3,315547.03000441275,manhattan,1.073635207983898,0.024906880407933273,0.7607182343065395,2.5479412008143507,0.42577903395985023,,,
adult,KMeans_Standard,7,4,304206.83383282926,manhattan,1.0901516250160057,-0.013547584465754856,0.7607182343065395,2.4153767732367277,0.42864018045867935,,,
adult,KMeans_Standard,7,5,314803.8981815402,manhattan,1.6027123340172693,0.07853879392636769,0.7984112034724212,2.675080744364556,0.5257332782164351,,,
adult,KMeans_Standard,7,6,304891.31578888214,manhattan,1.7113397500070278,0.04779142120492287,0.8114737316244216,2.5803645345340014,0.418169116464453,,,
adult,KMeans_Standard,7,7,312395.3360549759,manhattan,1.006020750006428,0.009652054664824373,0.7607182343065395,2.652573607330566,0.36855183737781916,,,
adult,KMeans_Standard,7,8,303514.13227581297,manhattan,2.1466017499915324,-0.021859061112604168,0.7607182343065395,2.247281848539124,0.42911697833980933,,,
adult,KMeans_Standard,7,9,304681.06527133955,manhattan,0.6367529580020346,0.009115322706436493,0.7704434707833422,2.7463139500529024,0.3940272791016226,,,
adult,KMeans_Standard,8,0,142966.97799163993,euclidean,0.7983899580140132,0.025203514442502857,0.7759100773924081,2.56912089044308,0.350232519325069,,,
adult,KMeans_Standard,8,1,142151.29554853658,euclidean,0.8528529160248581,0.021076618944284007,0.7607182343065395,2.768294586386455,0.3322294627994721,,,
adult,KMeans_Standard,8,2,143663.92694445266,euclidean,0.4771554159815423,-0.024212086018974687,0.7607182343065395,2.4055570040085694,0.4282720878648557,,,
adult,KMeans_Standard,8,3,142856.0773606207,euclidean,0.8144411669927649,0.021970244708366154,0.7655296670897997,2.5204573082421273,0.34420947111809613,,,
adult,KMeans_Standard,8,4,141483.00255825595,euclidean,0.6717105840216391,-0.029449585070140456,0.7607182343065395,2.4081331298069983,0.42765029767274165,,,
adult,KMeans_Standard,8,5,143226.694877294,euclidean,0.7866724589839578,0.03705869407609335,0.7733508046353548,2.5226432265538916,0.4007759778591758,,,
