dataset,algorithm,n_clusters,run_id,inertia,metric,runtime,ari,purity,davies_bouldin,f_measure,kernel,param_m,param_alpha
pen-based,KMeans_Standard,5,8,7530.681165204616,euclidean,0.01758095802506432,0.35531692292464184,0.44596069868995636,1.3564184870494682,0.5334249232542211,,,
pen-based,KMeans_Standard,5,9,7618.878271469801,euclidean,0.032805750000989065,0.372351375957664,0.4868085880640466,1.2605872846328552,0.531460227529782,,,
pen-based,KMeans_Standard,5,0,27783.758409429603,manhattan,0.023031749995425344,0.363200417851264,0.48053129548762735,1.3433472556740127,0.5188745829636331,,,
pen-based,KMeans_Standard,5,1,28101.469150888333,manhattan,0.025656792015070096,0.34412374451807054,0.43850072780203786,1.3502941582941559,0.52722122731501,,,
pen-based,KMeans_Standard,5,2,28101.959323284973,manhattan,0.017520207999041304,0.34444305606169434,0.43913755458515286,1.3512168546225165,0.5273397407093002,,,
pen-based,KMeans_Standard,5,3,28104.42546068238,manhattan,0.015511500008869916,0.3442327744082177,0.43877365356623,1.3503197021908364,0.527305856986642,,,
pen-based,KMeans_Standard,5,4,27790.857338566493,manhattan,0.02713304100325331,0.35384677876141424,0.4580604075691412,1.4345867684701212,0.5039144174002868,,,
pen-based,KMeans_Standard,5,5,27785.828235541194,manhattan,0.010614708997309208,0.3540782612553419,0.4593340611353712,1.433246873930352,0.5040012300649144,,,
pen-based,KMeans_Standard,5,6,27789.490260867824,manhattan,0.01861049997387454,0.3537540081081471,0.4580604075691412,1.4346743251115641,0.5037485951156029,,,
pen-based,KMeans_Standard,5,7,27783.758409429607,manhattan,0.03107254099450074,0.363200417851264,0.48053129548762735,1.343347255674013,0.5188745829636331,,,
pen-based,KMeans_Standard,5,8,28101.498893392996,manhattan,0.021051165997050703,0.344246883635381,0.43868267831149926,1.3501629740407075,0.5273468026239195,,,
pen-based,KMeans_Standard,5,9,27789.490260867828,manhattan,0.025480624986812472,0.3537540081081471,0.4580604075691412,1.4346743251115641,0.5037485951156029,,,
pen-based,KMeans_Standard,6,0,6988.876622888842,euclidean,0.009126875025685877,0.4188337220473899,0.5403930131004366,1.2469056872260436,0.5789798416906531,,,
pen-based,KMeans_Standard,6,1,7148.511142008203,euclidean,0.0164113329956308,0.372413912821934,0.4835334788937409,1.3430933659623487,0.5515101872761248,,,
pen-based,KMeans_Standard,6,2,6628.9739645548725,euclidean,0.01650966698070988,0.4194576646618198,0.5434861717612809,1.24305921608622,0.594312114847573,,,
pen-based,KMeans_Standard,6,3,6629.0772058247185,euclidean,0.011612125003011897,0.41827297371051236,0.5430312954876274,1.24231593406634,0.5937769573838666,,,
pen-based,KMeans_Standard,6,4,6629.022611959828,euclidean,0.03229387500323355,0.4188354313668209,0.5430312954876274,1.2426985241378936,0.5941140500882471,,,
pen-based,KMeans_Standard,6,5,6629.16980653507,euclidean,0.01052641699789092,0.41885127864933186,0.5431222707423581,1.242257750275412,0.5945758902666936,,,
pen-based,KMeans_Standard,6,6,6917.357843541313,euclidean,0.009207042021444067,0.40339906601921166,0.5042758369723436,1.353529379868367,0.5697606401519903,,,
pen-based,KMeans_Standard,6,7,6988.645045232051,euclidean,0.010769666987471282,0.4178333974401908,0.540302037845706,1.2459627569010385,0.5781306758119134,,,
pen-based,KMeans_Standard,6,8,7148.550011514024,euclidean,0.012460166995879263,0.3722332490462888,0.4835334788937409,1.3432400770892494,0.5513831599543764,,,
pen-based,KMeans_Standard,6,9,6629.07436611684,euclidean,0.009259959013434127,0.4192124507847202,0.5435771470160117,1.2424210020112836,0.5943422544598648,,,
pen-based,KMeans_Standard,6,0,25867.280194054718,manhattan,0.010818666982231662,0.41536515437513577,0.537754730713246,1.2760493259253745,0.574197449800346,,,
pen-based,KMeans_Standard,6,1,27301.632352799417,manhattan,0.013771417026873678,0.36488343803633577,0.4795305676855895,1.5439369242713867,0.5396195497259803,,,
pen-based,KMeans_Standard,6,2,27551.800495196785,manhattan,0.01106379201519303,0.35101650321098493,0.4576965065502183,1.353136057591245,0.5226926029488393,,,
pen-based,KMeans_Standard,6,3,26029.027035443654,manhattan,0.016364957991754636,0.39144106049107286,0.5204694323144105,1.3521685683926472,0.5614847321503044,,,
pen-based,KMeans_Standard,6,4,25869.912846674233,manhattan,0.04736108297947794,0.41552347283460755,0.537754730713246,1.277456169651887,0.574356668544799,,,
pen-based,KMeans_Standard,6,5,26030.69320446058,manhattan,0.011441500013461336,0.3897093410861075,0.5171033478893741,1.356091296463088,0.5596880434510265,,,
pen-based,KMeans_Standard,6,6,26032.795938261042,manhattan,0.016479958983836696,0.38941315724321673,0.516193595342067,1.355850014552759,0.5592538864692107,,,
pen-based,KMeans_Standard,6,7,25867.218845395066,manhattan,0.008001459005754441,0.41537340171940246,0.537754730713246,1.2762908598219591,0.5742259040353572,,,
pen-based,KMeans_Standard,6,8,27261.595654476405,manhattan,0.012391791999107227,0.37035152706699687,0.47843886462882096,1.3534921480095463,0.5549890865612254,,,
pen-based,KMeans_Standard,6,9,26046.07138311641,manhattan,0.01700012499350123,0.3983997772820672,0.5368449781659389,1.2943501312016137,0.5734012363983422,,,
pen-based,KMeans_Standard,7,0,6629.465627773371,euclidean,0.03887104199384339,0.45197968699720337,0.5978893740902474,1.3041261315951485,0.6217810726484465,,,
pen-based,KMeans_Standard,7,1,6249.4634700412225,euclidean,0.018834499991498888,0.43528141713139873,0.5808770014556041,1.2352246516844516,0.613002615863541,,,
pen-based,KMeans_Standard,7,2,6249.460067806525,euclidean,0.024941207986557856,0.43511613914729236,0.5806950509461426,1.235089138091667,0.6129098158659719,,,
pen-based,KMeans_Standard,7,3,6250.047631238635,euclidean,0.013832790980814025,0.43462889680054856,0.5810589519650655,1.2316808748107846,0.6129748098993356,,,
pen-based,KMeans_Standard,7,4,5999.393791743148,euclidean,0.03664537498843856,0.47232955670566706,0.5966157205240175,1.2334714215595806,0.6405538910015159,,,
pen-based,KMeans_Standard,7,5,5999.420325577468,euclidean,0.02472350001335144,0.47264366170695354,0.5967066957787481,1.2360113940707986,0.64045861846134,,,
pen-based,KMeans_Standard,7,6,6612.459438929663,euclidean,0.030261124979006127,0.458349408392747,0.5827874818049491,1.4942141260524544,0.618171520383575,,,
pen-based,KMeans_Standard,7,7,6629.359552768382,euclidean,0.016483375016832724,0.45251315476501147,0.5982532751091703,1.3051008316407486,0.6222570031442914,,,
pen-based,KMeans_Standard,7,8,6882.014664444129,euclidean,0.025004750001244247,0.40670358165555165,0.55740538573508,1.4589022781385885,0.603326534092034,,,
pen-based,KMeans_Standard,7,9,5999.335833654901,euclidean,0.016006666992325336,0.47282626929244376,0.5969796215429404,1.2340796441753616,0.6407730693731531,,,
pen-based,KMeans_Standard,7,0,25157.92047308821,manhattan,0.01739733398426324,0.4245659042691162,0.5752365356622998,1.5052572979861103,0.5902869878876776,,,
pen-based,KMeans_Standard,7,1,26374.274690431415,manhattan,0.05673558299895376,0.40347483838716897,0.5515829694323144,1.4768791146656295,0.6019499742853753,,,
pen-based,KMeans_Standard,7,2,25211.45698756115,manhattan,0.021611834003124386,0.4168514944849601,0.5564046579330422,1.3277775036850747,0.5876762288214429,,,
pen-based,KMeans_Standard,7,3,25210.223132831226,manhattan,0.06490087500424124,0.4184253654618333,0.5585880640465793,1.3415607085642203,0.5896586561475211,,,
pen-based,KMeans_Standard,7,4,25154.361735914423,manhattan,0.02027075001387857,0.4535042991580853,0.5977983988355168,1.334433470787496,0.6199460064204297,,,
pen-based,KMeans_Standard,7,5,24123.642656559507,manhattan,0.059520125010749325,0.4570593864649916,0.5947052401746725,1.2409967370823995,0.6290597090887319,,,
pen-based,KMeans_Standard,7,6,25024.149895436545,manhattan,0.03200937499059364,0.4603004042269887,0.6014374090247453,1.5162715332533736,0.6139721820265105,,,
pen-based,KMeans_Standard,7,7,24124.144824905718,manhattan,0.028443082992453128,0.4571913613948946,0.5947052401746725,1.2407986721311277,0.6293079856865876,,,
pen-based,KMeans_Standard,7,8,25208.887928335833,manhattan,0.018198082980234176,0.41828166646576626,0.5583151382823872,1.341268984125757,0.5894658835047474,,,
pen-based,KMeans_Standard,7,9,24123.332756728945,manhattan,0.0210686250065919,0.45693473164890797,0.5947962154294032,1.241371205056303,0.6290758895124227,,,
pen-based,KMeans_Standard,8,0,5639.6180674448715,euclidean,0.03966712497640401,0.5157824268182902,0.6551128093158661,1.291015570969479,0.6848912036443022,,,
pen-based,KMeans_Standard,8,1,5624.453713579334,euclidean,0.018775999982608482,0.49292786267745514,0.634825327510917,1.23365208340645,0.6607969967514338,,,
pen-based,KMeans_Standard,8,2,5982.809607565939,euclidean,0.029396792000625283,0.47886177454639717,0.6549308588064047,1.3507195287459808,0.664878137611809,,,
pen-based,KMeans_Standard,8,3,5624.992668565089,euclidean,0.01558499998645857,0.4917217699291961,0.6345524017467249,1.231150146691058,0.6603634538963992,,,
pen-based,KMeans_Standard,8,4,5639.562336680825,euclidean,0.02074945898493752,0.5154551383345567,0.6552947598253275,1.291376365269144,0.6848432167255019,,,
pen-based,KMeans_Standard,8,5,5639.6843292245385,euclidean,0.016157415986526757,0.5156180542620914,0.6551128093158661,1.2916795784813668,0.6854039412599466,,,
pen-based,KMeans_Standard,8,6,6250.665639503091,euclidean,0.0190951669937931,0.4659566000753937,0.6134461426491994,1.4089086158837905,0.6385006160878303,,,
pen-based,KMeans_Standard,8,7,5639.583441824633,euclidean,0.01771979100885801,0.5163165824603699,0.6554767103347889,1.2921167848185995,0.6852444919561459,,,
pen-based,KMeans_Standard,8,8,6528.477597714185,euclidean,0.02689099998679012,0.3990100190644956,0.5699599708879185,1.4219771913405606,0.6039340035077851,,,
pen-based,KMeans_Standard,8,9,5624.395020297538,euclidean,0.018902332987636328,0.4920341961677823,0.6341885007278021,1.233048759392291,0.6601933167378801,,,
pen-based,KMeans_Standard,8,0,23110.606927549597,manhattan,0.025354665995109826,0.5388716668649066,0.6784024745269287,1.4004627150456015,0.6829664491714509,,,
pen-based,KMeans_Standard,8,1,23353.119907263794,manhattan,0.022702125017531216,0.4429451825437293,0.6005276564774381,1.2747793524195314,0.6120164263806386,,,
pen-based,KMeans_Standard,8,2,24380.344136578056,manhattan,0.024417042004643008,0.43566145638998616,0.6116266375545851,1.4473194969769123,0.619248824367748,,,
pen-based,KMeans_Standard,8,3,23311.993097048395,manhattan,0.016021583986002952,0.4886050357850428,0.6330967976710334,1.2667249349110055,0.6581674831453553,,,
