dataset,algorithm,n_clusters,metric,run_id,inertia,runtime,ari,purity,davies_bouldin,f_measure
adult,KMeans_PP,4,euclidean,8,1192558.618077904,0.10067091695964336,-0.01901377771967408,0.46030056099258837,0.9483755672377334,0.506415666622892
adult,KMeans_PP,4,euclidean,9,1205205.8876201527,0.1456636250950396,-0.022030136780720428,0.4560419311248516,0.9350065263361,0.5032847877872707
adult,KMeans_PP,4,manhattan,0,468243.0148291293,0.20699279219843447,-0.004686208140545597,0.43589533598132757,1.7598934612143067,0.4987169262086502
adult,KMeans_PP,4,manhattan,1,460148.2933672775,0.2917545000091195,-0.019345640664787347,0.4694115720076983,0.9445932214221158,0.5129132604378291
adult,KMeans_PP,4,manhattan,2,460956.1122907584,0.1739476250950247,-0.019772729312860338,0.44269276442406125,0.9469285478106795,0.4955421671362994
adult,KMeans_PP,4,manhattan,3,460994.4188179062,0.11847787513397634,-0.01970290371690328,0.44269276442406125,0.94675378073212,0.4954924329349716
adult,KMeans_PP,4,manhattan,4,518605.9853896824,0.06673300010152161,-0.06905975793946977,0.8163465869538512,0.9536222786619265,0.6756780046934753
adult,KMeans_PP,4,manhattan,5,469854.63280194276,0.20208704192191362,-0.0038896423453931056,0.4372466319970517,1.7683024896656778,0.4999991037347803
adult,KMeans_PP,4,manhattan,6,465303.04428266,0.09646925004199147,-0.00600567704952123,0.48089758814135375,1.0365003227211358,0.5266005222844606
adult,KMeans_PP,4,manhattan,7,460956.1122907584,0.18114233412779868,-0.019772729312860338,0.44269276442406125,0.9469285478106795,0.4955421671362994
adult,KMeans_PP,4,manhattan,8,460965.6417387607,0.15315733291208744,-0.019771744218973687,0.44271323860611766,0.9469285843658712,0.49556352466730896
adult,KMeans_PP,4,manhattan,9,516481.98282020004,0.24348070798441768,-0.015931991482080157,0.4209901314442488,1.702322318009887,0.47958977529816676
adult,KMeans_PP,5,euclidean,0,1112705.1182124184,0.14794008387252688,-0.01872089471102682,0.42582203840956556,1.0501788189842813,0.4823429550070516
adult,KMeans_PP,5,euclidean,1,1099035.83103608,0.17315920791588724,-0.017377305693145922,0.3965030097047623,1.0653811802775792,0.4619774109099057
adult,KMeans_PP,5,euclidean,2,1112705.1182124184,0.13064999994821846,-0.01872089471102682,0.42582203840956556,1.0501788189842822,0.4823429550070516
adult,KMeans_PP,5,euclidean,3,1097726.1888089546,0.07117250002920628,-0.017944132686394113,0.3665902297203227,1.0917598787967902,0.4379598482084146
adult,KMeans_PP,5,euclidean,4,972395.7242509486,0.07508045807480812,-0.022255803770047707,0.45112812743130914,0.910503244682878,0.5001442302794814
adult,KMeans_PP,5,euclidean,5,1112705.1182124184,0.1349520420189947,-0.01872089471102682,0.42582203840956556,1.050178818984282,0.4823429550070516
adult,KMeans_PP,5,euclidean,6,974152.4363342015,0.06955229095183313,-0.022558187374001934,0.4164039146636092,0.911645816535031,0.47774562674361354
adult,KMeans_PP,5,euclidean,7,974152.4234909124,0.08688566694036126,-0.022558187374001934,0.4164039146636092,0.911645816535031,0.47774562674361354
adult,KMeans_PP,5,euclidean,8,1096018.8632249986,0.12571712490171194,-0.019177595236945195,0.3962573195200852,1.111051468662859,0.4578425037383256
adult,KMeans_PP,5,euclidean,9,1090210.2843453698,0.11032637511380017,-0.012318885863313192,0.3880266983334016,1.2018437706909064,0.45467018139399534
adult,KMeans_PP,5,manhattan,0,436483.364694929,0.2667412501759827,-0.021380758526229244,0.40342328323983456,1.440917658925327,0.46892377019843456
adult,KMeans_PP,5,manhattan,1,436268.67101907654,0.22691733296960592,-0.01910509174882899,0.43149338683919575,1.0894015958003969,0.484784411840779
adult,KMeans_PP,5,manhattan,2,436070.91075197,0.20690537500195205,-0.02013884051506251,0.403300438147496,1.4398107706216219,0.4672201104738798
adult,KMeans_PP,5,manhattan,3,431176.8561050121,0.11077320808544755,-0.02147194334383795,0.3733876581630564,1.2437122711001127,0.4461066666875625
adult,KMeans_PP,5,manhattan,4,474781.95182937337,0.06726162508130074,-0.04071503076134214,0.6001187502559273,1.3342712731346584,0.579103436606625
adult,KMeans_PP,5,manhattan,5,436483.364694929,0.24232504214160144,-0.021380758526229244,0.40342328323983456,1.4409176589253279,0.46892377019843456
adult,KMeans_PP,5,manhattan,6,431886.4777264881,0.11412712512537837,-0.023177596603087554,0.4226690143728758,0.9130284665362641,0.48016000116591856
